공간정보관리번호,X좌표최소값,Y좌표최소값,X좌표최대값,Y좌표최대값,시설코드,년도,시설유형,쉼터명칭,상세주소,면적,이용가능인원,난방기보유(열풍기),난방기보유(히터),난방기보유(난로),난방기보유(라디에이터),점검사항(냉방기기구비),점검사항(휴식공간),점검사항(야간개방),점검사항(적정온도),점검사항(전기료지원),점검사항(간판부착),점검사항(홍보물비치),점검사항(숙박가능),점검사항(휴일개방),사용여부,한파쉼터운영시작일,한파쉼터운영종료일,한파쉼터평일시작시간,한파쉼터평일종료시간,한파쉼터주말시작시간,한파쉼터주말종료시간
6243,19204612,53966315,19204612,53966315,11545083,2023,1,백운한비치아파트2경로당,서울특별시 금천구 시흥동 금하로23길  52   (시흥동),21,20,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6244,19183612,53977128,19183612,53977128,11545073,2023,1,시흥경남아파트 경로당,서울특별시 금천구 시흥동 독산로  78-1  (시흥동),44.61,35,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6245,19226477,53942344,19226477,53942344,11545082,2023,1,백운한비치아파트 1 경로당,서울특별시 금천구 시흥동 탑골로2길  19   (시흥동),25,20,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6246,19202513,54079058,19202513,54079058,11545071,2023,1,삼익아파트경로당,서울특별시 금천구 시흥동 독산로50길  89   (시흥동),95.07,30,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6247,19215460,53905891,19215460,53905891,11545081,2023,1,신도브래뉴아파트경로당,서울특별시 금천구 시흥동 금하로24나길  48   (시흥동),37.8,20,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6248,19193063,54073540,19193063,54073540,11545074,2023,1,금강아파트경로당,서울특별시 금천구 시흥동 독산로50길  57-2  (시흥동),47.69,40,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6249,19181930,54036788,19181930,54036788,11545072,2023,1,장수경로당,서울특별시 금천구 독산로50길 57,333,40,0,0,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1300,1700,0,0
6250,19205251,54034569,19205251,54034569,11545079,2023,9,새재미마을활력소,서울특별시 금천구 독산로50길 105,150,40,0,0,0,0,N,Y,N,Y,N,Y,Y,N,N,N,20190520,20190930,900,1800,,
6251,19195141,53952996,19195141,53952996,11545084,2023,3,시흥5동주민센터,서울특별시 금천구 시흥동 금하로21길  20   (시흥동),711,30,0,0,0,0,N,Y,N,Y,N,Y,Y,N,Y,N,20190520,20190930,900,2100,900,2100
6252,19198315,54613262,19198315,54613262,11560165,2023,3,영등포본동 주민센터,서울특별시 영등포구 신길로61길 17,1886.7,30,1,1,1,1,Y,Y,N,Y,Y,N,Y,N,N,Y,20221115,20230315,900,1800,,
6253,19167985,54625833,19167985,54625833,11560160,2023,9,희망지원센터 응급구호방(노숙인),서울특별시 영등포구 경인로102길 10,150,40,1,1,1,1,N,Y,Y,Y,Y,Y,N,Y,Y,Y,20221115,20230315,0,2359,0,2359
6254,19204871,54693133,19204871,54693133,11560161,2023,9,햇살보금자리 응급구호방(노숙인),서울특별시 영등포구 국회대로54길 41-6,264,70,1,1,1,1,N,Y,Y,Y,Y,Y,N,N,Y,Y,20221115,20230315,0,2359,0,2359
6255,19012254,54713084,19012254,54713084,11560173,2023,3,양평1동 주민센터,서울특별시 영등포구 영등포로11길 12,796.3,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,Y,Y,20221115,20230315,900,1800,,
6256,19094563,54730760,19094563,54730760,11560169,2023,3,당산1동주민센터,서울특별시 영등포구 양산로23길 15,1855.4,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6257,19227036,54686464,19227036,54686464,11560162,2023,9,보현종합지원센터 응급구호방(노숙인),서울특별시 영등포구 버드나루로 24,298,50,1,1,1,1,N,Y,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,0,2359,0,2359
6258,19080226,54555903,19080226,54555903,11560171,2023,3,도림동 주민센터,서울특별시 영등포구 도영로7길 10,2246.4,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6259,19138174,54608017,19138174,54608017,11560164,2023,9,옹달샘드롭인센터 응급구호방(노숙),서울특별시 영등포구 경인로94길 6,500,120,1,1,1,1,N,Y,Y,Y,Y,Y,N,N,Y,Y,20221115,20230315,0,2359,0,2359
6260,19080184,54869910,19080184,54869910,11560174,2023,3,양평2동 주민센터,서울특별시 영등포구 양평로20길 8-1,551.13,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6261,19305229,54574298,19305229,54574298,11560175,2023,3,신길1동 주민센터,서울특별시 영등포구 영등포로84길 24-5,6287.3,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6262,19111421,54640531,19111421,54640531,11560172,2023,3,문래동 주민센터,서울특별시 영등포구 문래로28길 15,1001,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6263,19183991,54531101,19183991,54531101,11560176,2023,3,신길3동 주민센터,서울특별시 영등포구 신길로41라길 13-8,1046.3,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6264,19092582,54795135,19092582,54795135,11560170,2023,3,당산2동 주민센터,서울특별시 영등포구 당산로41가길 7,2992.7,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6265,19210345,54676791,19210345,54676791,11560167,2023,3,영등포동 주민센터,서울특별시 영등포구 영등포로53길 22,985.5,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6266,19421568,54646328,19421568,54646328,11560168,2023,3,여의동 주민센터,서울특별시 영등포구 국제금융로 124,2134.9,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6267,19161753,54468670,19161753,54468670,11560178,2023,3,신길5동 주민센터,서울특별시 영등포구 도림로 264,1261.3,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6268,19287351,54433683,19287351,54433683,11560179,2023,3,신길6동 주민센터,서울특별시 영등포구 대방천로 258,1322.6,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6269,19215454,54544233,19215454,54544233,11560177,2023,3,신길4동 주민센터,서울특별시 영등포구 신길로42길 1,752.3,30,7,0,0,0,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6270,19446100,54545150,19446100,54545150,1159000179,2023,3,노량진2동주민센터,서울특별시 동작구 장승배기로19길 48,943,50,1,0,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6271,19098243,54431789,19098243,54431789,11560183,2023,3,대림3동 주민센터,서울특별시 영등포구 대림로 197,205,10,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6272,19168176,54400629,19168176,54400629,11560181,2023,3,대림1동 주민센터,서울특별시 영등포구 디지털로 441,1853.8,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6273,19585000,54429675,19585000,54429675,1159000180,2023,3,상도1동주민센터,서울특별시 동작구 상도로53길 9,624,80,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6274,19099998,54370012,19099998,54370012,11560182,2023,3,대림2동 주민센터,서울특별시 영등포구 대림로23길 25,844,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6275,19524225,54475175,19524225,54475175,11590034,2023,1,상도2동경로당,서울특별시 동작구  양녕로36길  13   (상도동),346.33,86,0,1,0,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6276,19822226,54287154,19822226,54287154,1159000178,2023,3,노량진1동주민센터,서울특별시 동작구 장승배기로28길 30,547.93,50,1,0,,0,Y,N,N,Y,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6277,19566917,54420004,19566917,54420004,1159000165,2023,1,청송경로당,서울특별시 동작구 상도로52길 23,192.72,48,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6278,19510325,54565875,19510325,54565875,11590003,2023,1,노량진1동경로당,서울특별시 동작구  만양로  77   (노량진동),249,62,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6280,19490100,54511550,19490100,54511550,1159000181,2023,3,상도2동주민센터,서울특별시 동작구 상도로 211,636,50,0,1,,0,Y,N,N,Y,N,N,Y,N,Y,Y,20221201,20230228,900,2100,900,2100
6281,19512318,54494394,19512318,54494394,1159000167,2023,1,낙원경로당,서울특별시 동작구 상도로30길 73,177.82,44,0,1,,0,Y,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6282,19305203,54520891,19305203,54520891,11560180,2023,3,신길7동 주민센터,서울특별시 영등포구 여의대방로43길 10,2644.5,30,1,1,1,1,Y,Y,N,Y,N,N,Y,N,N,Y,20221115,20230315,900,1800,,
6283,19482433,54443417,19482433,54443417,1159000183,2023,3,상도4동주민센터,서울특별시 동작구 양녕로27길 45,574.86,20,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6284,19392875,54441825,19392875,54441825,1159000182,2023,3,상도3동주민센터,서울특별시 동작구 성대로2길 11,408.63,50,0,1,,0,Y,N,N,Y,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6285,19436760,54375465,19436760,54375465,1159000168,2023,1,상도3동경로당,서울특별시 동작구 국사봉1길 235-5,124.25,30,0,1,,0,Y,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6286,19704600,54514650,19704600,54514650,1159000184,2023,3,흑석동주민센터,서울특별시 동작구 흑석한강로 11,736.71,50,0,1,,0,Y,Y,N,Y,N,N,Y,N,Y,Y,20221201,20230228,900,2100,900,2100
6287,19811550,54263450,19811550,54263450,1159000185,2023,3,사당1동주민센터,서울특별시 동작구 동작대로17길 28,472.27,50,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6288,19662599,54544166,19662599,54544166,1159000170,2023,1,흑석경로당,서울특별시 동작구 서달로13길 17,389.48,97,0,1,,0,Y,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6289,19425205,54421164,19425205,54421164,1159000169,2023,1,성대골경로당,서울특별시 동작구 성대로10나길 1-4,180.15,45,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6290,19816450,54325600,19816450,54325600,1159000186,2023,3,사당2동주민센터,서울특별시 동작구 동작대로29길 52,866.85,50,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6291,19756607,54349042,19756607,54349042,1159000173,2023,1,삼익경로당,서울특별시 동작구 사당로27길 190,102,25,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6292,19765405,54278544,19765405,54278544,1159000187,2023,3,사당3동주민센터,서울특별시 동작구 사당로17길 31,859,50,0,1,,0,Y,N,N,Y,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6293,19752105,54243209,19752105,54243209,1159000174,2023,1,신남성경로당,서울특별시 동작구 사당로16길 56,258.99,65,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6294,19763396,54216199,19763396,54216199,1159000171,2023,1,사당1동경로당,서울특별시 동작구 사당로20길 132,137.27,35,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6295,19822226,54287154,19822226,54287154,1159000172,2023,1,남성경로당,서울특별시 동작구 동작대로25길 48,121.62,30,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6296,19749050,54239200,19749050,54239200,1159000188,2023,3,사당4동주민센터,서울특별시 동작구 사당로16아길 6,271,50,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6297,19708200,54291000,19708200,54291000,1159000189,2023,3,사당5동주민센터,서울특별시 동작구 사당로2가길 219,1269.5,50,0,1,,0,Y,N,N,Y,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6298,19712945,54299057,19712945,54299057,1159000175,2023,1,사당5동경로당,서울특별시 동작구 사당로6길 3-8,299.49,74,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6299,19315588,54429917,19315588,54429917,1159000176,2023,1,대방중앙경로당,서울특별시 동작구 여의대방로24라길 4,204.36,51,0,1,,0,N,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6300,19348725,54541325,19348725,54541325,1159000190,2023,3,대방동주민센터,서울특별시 동작구 여의대방로44길 20,956.55,50,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6301,19302977,54431227,19302977,54431227,1159000177,2023,1,신대방2동경로당,서울특별시 동작구 여의대방로24가길 2,290,72,0,1,,0,Y,Y,N,Y,N,N,N,N,N,Y,20221201,20230228,900,1800,,
6302,19482706,54342472,19482706,54342472,11620001,2023,1,국지경로당,서울특별시 관악구  국회단지21길  14   (봉천동),344,86,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6303,19332575,54433100,19332575,54433100,1159000192,2023,3,신대방2동주민센터,서울특별시 동작구 여의대방로24길 76,1030,50,0,1,,0,N,N,N,Y,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6304,19404798,54319415,19404798,54319415,11620130,2023,3,보라매동 주민센터,서울특별시 관악구 봉천로 279-8,50,12,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6305,19631240,54302440,19631240,54302440,11620007,2023,1,구립청림경로당,서울특별시 관악구  청림2길  37   (봉천동),309.56,77,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6306,19376000,54364321,19376000,54364321,11620005,2023,1,당곡경로당,서울특별시 관악구 봉천동 당곡6길  37   (봉천동),106,27,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6307,19476731,54292509,19476731,54292509,11620002,2023,1,은천경로당,서울특별시 관악구  봉천로27길  45   (봉천동),111,28,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6308,19204400,54328100,19204400,54328100,1159000191,2023,3,신대방1동주민센터,서울특별시 동작구 신대방길 72,749.49,50,0,1,,0,Y,N,N,N,N,N,N,N,Y,Y,20221201,20230228,900,2100,900,2100
6309,19348520,54373440,19348520,54373440,11620004,2023,5,관악노인복지관,서울특별시 관악구  보라매로  35   (봉천동),887,222,0,0,0,0,Y,Y,N,N,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6310,19363446,54384907,19363446,54384907,11620006,2023,1,보라매삼성(아)경로당,서울특별시 관악구 보라매로 62,79,20,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6311,19634636,54360276,19634636,54360276,11620134,2023,3,청림동 주민센터,서울특별시 관악구 관악로40길 39,42,10,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6312,19416840,54322640,19416840,54322640,11620003,2023,1,보라매경로당,서울특별시 관악구  봉천로21길  35   (봉천동),366.05,92,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6313,19631570,54363692,19631570,54363692,11620009,2023,1,관악현대(아) 경로당,서울특별시 관악구 관악로 304,597,149,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6314,19653968,54308587,19653968,54308587,11620008,2023,1,푸르지오(아)경로당,서울특별시 관악구 관악로30길 27,221,55,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6315,19630088,54325934,19630088,54325934,11620010,2023,1,만수경로당,서울특별시 관악구 청림1길 9-1,32,8,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6316,19553560,54204400,19553560,54204400,11620013,2023,1,일선경로당,서울특별시 관악구  쑥고개로26길  24   (봉천동),130,33,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6317,19648398,54334228,19648398,54334228,11620011,2023,1,관악푸르지오 삼오경로당,서울특별시 관악구 청림5길 28,215,54,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6318,19619990,54235842,19619990,54235842,11620135,2023,3,행운동 주민센터,서울특별시 관악구 행운1길 43,42,10,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6319,19563366,54336432,19563366,54336432,11620019,2023,1,관악드림타운(아) 경로당,서울특별시 관악구 성현로 80,324,81,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6320,19607372,54336199,19607372,54336199,11620017,2023,1,봉천동아(아)1단지 경로당,서울특별시 관악구 관악로 285,231,58,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6321,19523648,54366909,19523648,54366909,11620018,2023,1,봉천벽산(아) 2차 경로당,서울특별시 관악구 구암5가길 49,92,23,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6322,19594973,54317560,19594973,54317560,11620021,2023,1,성현경로당,서울특별시 관악구 은천로35길 40-3,479,120,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6323,19493360,54356480,19493360,54356480,11620015,2023,5,강감찬종합사회복지관,"서울특별시 관악구  양녕로  117   (봉천동, 벽산블루밍)",214.5,54,0,0,0,0,Y,Y,N,N,Y,Y,Y,N,Y,N,20190520,20190930,900,1800,900,2100
6324,19611967,54308839,19611967,54308839,11620020,2023,1,봉천동아(아)2단지 경로당,서울특별시 관악구 관악로37길 56,76,19,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6325,19656760,54281317,19656760,54281317,11620025,2023,1,"봉천우성(아) 109,110동 경로당",서울특별시 관악구 관악로30길 40,93,23,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6326,19633724,54227975,19633724,54227975,11620023,2023,1,신창경로당,서울특별시 관악구  행운1길  12   (봉천동),121,30,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6327,19624800,54302720,19624800,54302720,11620024,2023,5,봉천종합사회복지관,서울특별시 관악구  관악로  254   (봉천동),900,225,0,0,0,0,Y,Y,N,N,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6328,19540873,54313880,19540873,54313880,11620014,2023,1,구암경로당,서울특별시 관악구  은천로23길  19   (봉천동),122.32,31,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6329,19540632,54358387,19540632,54358387,11620016,2023,1,관악드림타운 2단지(아) 경로당,서울특별시 관악구 구암길 106,301,75,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6330,19541791,54333855,19541791,54333855,11620132,2023,3,성현동 주민센터,서울특별시 관악구 구암길 38,42,8,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6331,19642149,54281767,19642149,54281767,11620026,2023,1,봉천우성(아)경로당,서울특별시 관악구 관악로30길 12,145,36,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6332,19658608,54258131,19658608,54258131,11620027,2023,1,관악파크푸르지오(아) 경로당,서울특별시 관악구 행운10길 21,122,31,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6333,19682577,54213394,19682577,54213394,11620028,2023,1,원당경로당,서울특별시 관악구 남부순환로247다길 60,177,44,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6334,19576424,54171155,19576424,54171155,11620036,2023,1,갑을(아)경로당,서울특별시 관악구 관악로5길 42,71,18,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6335,19618074,54203000,19618074,54203000,11620032,2023,1,덕진경로당,서울특별시 관악구  남부순환로234길  37   (봉천동),147,37,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6336,19513121,54209391,19513121,54209391,11620035,2023,1,서울대입구아이원(아)경로당,서울특별시 관악구 청룡길 78,141,35,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6337,19491192,54249559,19491192,54249559,11620038,2023,1,송현경로당,서울특별시 관악구 장군봉1길 45-6,199,50,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6338,19574667,54195540,19574667,54195540,11620037,2023,1,건영6차(아)경로당,서울특별시 관악구 관악로 133,151,38,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6339,19632021,54187247,19632021,54187247,11620137,2023,3,낙성대동 주민센터,서울특별시 관악구 낙성대로4가길 5,70,25,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6340,19576679,54185062,19576679,54185062,11620034,2023,1,삼성(아) 경로당,서울특별시 관악구 관악로 125,52,13,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6341,19662517,54200188,19662517,54200188,11620128,2023,5,관악구장애인종합복지관,서울특별시 관악구 남부순환로 1914,16.5,10,0,0,0,0,Y,Y,N,N,Y,Y,Y,N,N,N,20190520,20190930,900,1800,,
6342,19588656,54186887,19588656,54186887,11620031,2023,1,백설경로당,서울특별시 관악구  관악로6길  50   (봉천동),63,16,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6343,19636729,54265299,19636729,54265299,11620030,2023,1,월드경로당,서울특별시 관악구 관악로28길 80,56,14,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6344,19668635,54095132,19668635,54095132,11620033,2023,1,인헌(아)경로당,서울특별시 관악구 낙성대로15길 66,31,8,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6345,19483936,54218661,19483936,54218661,11620136,2023,3,청룡동 주민센터,서울특별시 관악구 쑥고개로 44,62,15,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6346,19643018,54265973,19643018,54265973,11620029,2023,1,행운경로당,서울특별시 관악구 행운9길 34,113,28,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6347,19516876,54303430,19516876,54303430,11620041,2023,1,두산(아)1단지 경로당,서울특별시 관악구 봉천로 387,178,45,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
6348,19490290,54287482,19490290,54287482,11620131,2023,3,은천동 주민센터,서울특별시 관악구 봉천로33나길 30,63,15,1,0,0,0,Y,N,Y,Y,N,Y,N,N,Y,Y,20211115,20220315,900,2100,900,1800
6349,19507895,54320427,19507895,54320427,11620040,2023,1,벽산블루밍3차(아)경로당,서울특별시 관악구 은천로15길 24,56,14,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,Y,20190520,20301231,900,1800,,
