시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,입력시간,수정시간,사용여부,비고,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11350052,2023,1135058000,1,사슴3단지경로당,서울특별시 노원구 월계로55길 15,서울특별시 노원구 월계동 320-11,149,21,4,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.059814,37.632094,205279.7221,559166.6478
11350054,2023,1135058000,1,월계우남아파트경로당,서울특별시 노원구 화랑로 355,서울특별시 노원구 월계동 930,70,20,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.067238,37.61574,205936.3702,557352.0043
11350055,2023,1135058000,1,건양노블레스아파트경로당,서울특별시 노원구 화랑로45길 42-18 ,서울특별시 노원구 월계동 938,83,25,9,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.066541,37.617172,205874.6849,557510.897
1135000317,2023,1135059500,1,공릉1동대동아파트경로당,서울특별시 노원구 동일로175길 38,서울특별시 노원구 공릉동 604-11,44,25,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.072452,37.619942,206396.3656,557818.7681
1135000316,2023,1135059500,1,공릉1동현대아파트경로당,서울특별시 노원구 동일로176길 39-12 ,서울특별시 노원구 공릉동 590-1,48,27,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.077109,37.621085,206807.3374,557945.9565
11350056,2023,1135059000,1,공릉1단지아파트경로당,서울특별시 노원구 동일로 1127,서울특별시 노원구 공릉동 708,216,137,6,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.069888,37.630717,206169.0977,559014.4853
11350057,2023,1135059000,1,공릉행복경로당,서울특별시 노원구 동일로192나길 16-15 ,서울특별시 노원구 공릉동 370-15,116,41,5,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.075582,37.627839,206671.997,558695.4027
11350058,2023,1135059000,1,공릉2단지아파트경로당,서울특별시 노원구 동일로198가길 149,서울특별시 노원구 공릉동 707,96,25,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.066817,37.630624,205898.0157,559003.9103
11350059,2023,1135059000,1,공릉3단지아파트경로당,서울특별시 노원구 섬밭로 123,서울특별시 노원구 공릉동 715,111,32,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.068536,37.627582,206050.027,558666.4008
11350060,2023,1135059000,1,공릉4단지아파트경로당,서울특별시 노원구 동일로 1116,서울특별시 노원구 공릉동 714,73,25,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.071637,37.629952,206323.5309,558929.728
11350061,2023,1135059000,1,공릉우성아파트경로당,서울특별시 노원구 동일로198길 10,서울특별시 노원구 공릉동 738,87,25,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.072651,37.628759,206413.1325,558797.2976
114100536,2023,1141056500,1,미근경로당(구 충정로동분회),"서울특별시 서대문구  충정로6길  27 , 충정로동 분회경로당 (미근동)",서울특별시 서대문구 미근동 60-42,125,25,4,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.966239,37.562635,197017.1993,551456.4025
114100537,2023,1141056500,1,능안경로당,서울특별시 서대문구 북아현로18길 47,서울특별시 서대문구 북아현동 1-251,199,38,5,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.956556,37.563781,196161.6971,551583.9131
114100538,2023,1141056500,5,충현동주민센터,"서울특별시 서대문구  북아현로22길  38 , 충현동주민센터 (북아현동)",서울특별시 서대문구 북아현동 1-90 충현동주민센터,1348,10,10,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.954721,37.564808,195999.603,551697.9968
114100539,2023,1141056500,99,충현동자치회관,"서울특별시 서대문구  경기대로  40 , 충현동 자치회관 (충정로3가)",서울특별시 서대문구 충정로3가 185-2 충현동 자치회관,0,9,2,3,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.962349,37.562951,196673.464,551491.6054
114100542,2023,1141058500,1,신촌경로당,"서울특별시 서대문구  성산로24길  1-20, 신촌경로당 (신촌동)",서울특별시 서대문구 신촌동 1-219),181,36,5,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.948069,37.567684,195412.1527,552017.4476
114100543,2023,1141058500,1,창천경로당,서울특별시 서대문구 신촌로11길 35-4 ,서울특별시 서대문구 창천동 67-9,193,40,5,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.933245,37.558439,194101.7272,550992.266
114100544,2023,1141058500,5,신촌동주민센터,서울특별시 서대문구 연세로2나길 47,서울특별시 서대문구 창천동 4-62,67,10,8,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.9396,37.5579,194663.2296,550932.0192
114100545,2023,1141058500,1,럭키A경로당,"서울특별시 서대문구  이화여대길  50-12  (대현동, 럭키대현아파트)",서울특별시 서대문구 대현동 61),93,18,4,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.946521,37.559453,195274.8032,551104.0022
1141000699,2023,1141061500,2,시립서대문청소년센터,서울특별시 서대문구 연희로32길 129,서울특별시 서대문구 연희동 167-1,5804,20,0,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230607,20230930,126.9379,37.5791,194514.5774,553285.0699
1141000672,2023,1141061500,2,연희노인복지관,서울특별시 서대문구 홍제천로2길 111,서울특별시 서대문구 연희동 519-127,30,20,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.923554,37.572222,193246.7174,552522.6033
114100548,2023,1141059000,1,연서경로당,서울특별시 서대문구 홍제천로2길 111,서울특별시 서대문구 연희동 519-127,101,20,4,3,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.92356,37.572217,193247.2824,552522.0701
114100549,2023,1141059000,1,홍연경로당,서울특별시 서대문구 홍연길 70,서울특별시 서대문구 연희동 715,152,30,5,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.930525,37.5763,193862.916,552974.7804
114100550,2023,1141059000,1,연산경로당,서울특별시 서대문구 연희로18안길 34-3 ,서울특별시 서대문구 연희동 51-14,123,24,4,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.935608,37.567397,194311.2654,551986.2753
114100551,2023,1141059000,1,연희대우A경로당,서울특별시 서대문구 연희로 38-20 ,서울특별시 서대문구 연희동 739,142,28,5,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.929471,37.561491,193768.515,551331.2011
114100552,2023,1141059000,1,연희성원A경로당,서울특별시 서대문구 연희로32길 48,서울특별시 서대문구 연희동 740,75,15,2,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.938893,37.576489,194602.1203,552995.2103
114100553,2023,1141059000,5,연희동주민센터,서울특별시 서대문구 연희로 189,서울특별시 서대문구 연희동 77-9,80,30,4,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.935231,37.573899,194278.3945,552707.9336
114100554,2023,1141059000,1,임광A경로당,서울특별시 서대문구 동교로 291,서울특별시 서대문구 연희동 738,165,33,2,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.927091,37.565211,193558.6173,551744.2045
114100555,2023,1141059000,1,연희궁경로당,서울특별시 서대문구 성산로17길 30-2 ,서울특별시 서대문구 연희동 339-57,60,12,4,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,N,,20230601,20230930,126.932772,37.563518,194060.3819,551556.0048
114100556,2023,1141059000,1,대림A경로당,서울특별시 서대문구 연희로32길 20,서울특별시 서대문구 연희동 700,60,12,2,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.93622,37.575292,194365.9102,552862.5584
114100557,2023,1141059000,99,연희동자치회관,서울특별시 서대문구 증가로 13-10 ,서울특별시 서대문구 연희동 122-16,120,16,16,19,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.930837,37.569278,193889.9119,552195.4215
114100558,2023,1141061500,1,연희파크시니어클럽(경로당),서울특별시 서대문구 홍제천로 136,서울특별시 서대문구 연희동 702-2,94,30,2,4,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.928754,37.575901,193706.4228,552930.591
114100559,2023,1141062000,1,홍제금호어울림A경로당,서울특별시 서대문구 모래내로 411,서울특별시 서대문구 홍제동 471,102,15,3,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.941099,37.583967,194797.464,553825.1138
114100560,2023,1141062000,1,홍제1동 분회경로당,"서울특별시 서대문구  모래내로  459-6, 고은어린이집 (홍제동)",서울특별시 서대문구 홍제동 157-92),132,26,1,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.945442,37.585836,195181.2387,554032.2533
114100561,2023,1141062000,1,남양A경로당,"서울특별시 서대문구  홍제내길  168   (홍제동, 남양아파트)",서울특별시 서대문구 홍제동 457),78,15,4,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.938162,37.588784,194538.3926,554359.913
114100562,2023,1141062000,1,홍제현대A경로당,"서울특별시 서대문구  통일로39가길  57   (홍제동, 홍제현대아파트)",서울특별시 서대문구 홍제동 331),60,12,2,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.941399,37.588995,194824.3011,554383.0929
114100563,2023,1141062000,1,초원경로당,"서울특별시 서대문구  홍제내2길  56 , 초원경로당 (홍제동)",서울특별시 서대문구 홍제동 335-9),211,42,2,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.937196,37.586827,194453.0002,554142.7092
114100564,2023,1141062000,1,삼성래미안A경로당,"서울특별시 서대문구  통일로  319   (홍제동, 홍제삼성래미안아파트)",서울특별시 서대문구 홍제동 461),44,10,2,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.951298,37.578354,195698.0078,553201.5191
114100565,2023,1141062000,1,홍제한양A경로당,서울특별시 서대문구 통일로25길 30,서울특별시 서대문구 홍제동 82,133,26,3,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230601,20230930,126.946095,37.582602,195238.6819,553673.305
1147000517,2023,1147063000,1,목동삼성(아)제2경로당,서울특별시 양천구 신목로 5,서울특별시 양천구 신정동 1278-1,151,47,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8769,37.5172,189117.3229,546420.2229
1147000518,2023,1147063000,1,목동현대아파트 경로당,서울특별시 양천구 목동동로12길 60,서울특별시 양천구 신정동 1279,166,35,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8772,37.5204,189144.3081,546775.3481
1147000519,2023,1147063000,1,현대(아)구십 경로당,서울특별시 양천구 신목로 10,서울특별시 양천구 신정동 1279-1,114,53,5,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8767,37.5181,189099.7728,546520.1348
1147000520,2023,1147063000,1,신정현대(아)경로당,서울특별시 양천구 신목로 23,서울특별시 양천구 신정동 1252,72,21,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8745,37.5171,188905.1356,546409.4045
1147000521,2023,1147063000,1,명지해드는터(아)경로당,서울특별시 양천구 신목로 43,서울특별시 양천구 신정동 1300,50,24,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8726,37.5185,188737.3759,546565.0127
1147000522,2023,1147063000,1,경남아너스빌(아)경로당,서울특별시 양천구 목동동로10길 16-6 ,서울특별시 양천구 신정동 1307,50,25,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8715,37.5181,188640.0712,546520.75
1147000523,2023,1147063000,1,신정롯데캐슬(아)경로당,서울특별시 양천구 신목로12길 22,서울특별시 양천구 신정동 1309,34,25,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8753,37.5197,188976.2424,546697.8779
1147000524,2023,1147063000,2,신목종합사회복지관,서울특별시 양천구 신목로 5,서울특별시 양천구 신정동 1278-1,350,50,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8762,37.5169,189055.3955,546387.0079
1147000617,2023,1147055000,99,양천중앙도서관,서울특별시 양천구 신정로7길 81,서울특별시 양천구 신정동 1319-4,5666,116,2,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,금요일 법정공휴일,20220520,20220930,126.833615,37.513675,185290.0107,546034.9127
1147000525,2023,1147064000,5,신정3동주민센터,서울특별시 양천구 중앙로 209,서울특별시 양천구 신정동 1263,1762,300,10,4,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230522,20230930,126.8548,37.5151,187163.2078,546189.9352
1147000526,2023,1147063000,1,꽃사슴(신정3동구립)경로당,서울특별시 양천구 중앙로29길 108-15 ,서울특별시 양천구 신정동 1195,100,20,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8485,37.5216,186607.401,546912.232
1147000527,2023,1147064000,1,다락골(구립)경로당,서울특별시 양천구 중앙로25길 33,서울특별시 양천구 신정동 521-26,164,50,9,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8504,37.5153,186774.2492,546212.7421
1147000528,2023,1147064000,1,신정6차현대(아)경로당,서울특별시 양천구 신정로 170,서울특별시 양천구 신정동 743-2,135,25,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8412,37.5083,185959.5892,545437.1635
1147000529,2023,1147064000,1,수정(아)경로당,서울특별시 양천구 신정로13길 35,서울특별시 양천구 신정동 733-31,50,20,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.842,37.5125,186031.1045,545903.1913
1147000530,2023,1147064000,1,신트리1단지아파트 경로당,서울특별시 양천구 신정로 293,서울특별시 양천구 신정동 1259,182,30,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8543,37.5139,187118.7977,546056.8186
1147000531,2023,1147064000,1,신트리2단지아파트 경로당,서울특별시 양천구 신정로 275,서울특별시 양천구 신정동 1258,127,30,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8525,37.513,186959.5047,545957.1779
1147000532,2023,1147064000,1,신트리4단지아파트 경로당,서울특별시 양천구 신정로 260,서울특별시 양천구 신정동 1277,138,30,5,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8508,37.5113,186808.9082,545768.7364
1147000533,2023,1147064000,1,신정5차현대아파트 경로당,서울특별시 양천구 신정로 300,서울특별시 양천구 신정동 1273,97,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8544,37.5126,187127.4154,545912.5213
1147000534,2023,1147064000,1,학마을2단지(아)경로당,서울특별시 양천구 신정로14길 1,서울특별시 양천구 신정동 1294,153,25,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8452,37.5095,186313.4713,545569.759
1147000535,2023,1147064000,1,신트리(아)3단지 경로당,서울특별시 양천구 신정로 290,서울특별시 양천구 신정동 1276,87,20,5,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.853,37.5119,187003.5191,545835.0226
1147000536,2023,1147064000,1,푸른마을 1단지아파트 경로당,서울특별시 양천구 신정로7길 70,서울특별시 양천구 신정동 1282,74,25,4,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8362,37.5127,185518.3606,545926.2656
1147000537,2023,1147064000,1,푸른마을 2단지아파트 경로당,서울특별시 양천구 신정로7길 76,서울특별시 양천구 신정동 1281,60,15,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8352,37.5135,185430.1055,546015.2099
1147000538,2023,1147064000,1,학마을1단지(아)경로당,서울특별시 양천구 신정로14길 6,서울특별시 양천구 신정동 1293,110,20,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8442,37.508,186224.7813,545403.4239
1147000539,2023,1147064000,1,푸른마을 3단지아파트 경로당,서울특별시 양천구 신정로11길 63,서울특별시 양천구 신정동 1283,97,25,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8368,37.5116,185571.1951,545804.0873
1147000540,2023,1147064000,1,푸른마을4단지아파트 경로당,서울특별시 양천구 신정로7길 60-7 ,서울특별시 양천구 신정동 1285,71,20,4,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.839,37.5133,185766.0241,545992.4308
1147000542,2023,1147064000,1,학마을3단지아파트 경로당,서울특별시 양천구 신정로 225-12 ,서울특별시 양천구 신정동 1291,92,20,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8468,37.5115,186455.2956,545791.5021
1147000543,2023,1147064000,1,신정대성유니드아파트(1차),서울특별시 양천구 중앙로29길 102,서울특별시 양천구 신정동 1198-23,77,20,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8491,37.5205,186660.2452,546790.0605
1147000544,2023,1147064000,1,신정대성유니드아파트(2차),서울특별시 양천구 중앙로29길 108,서울특별시 양천구 신정동 1198-3,89,22,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8489,37.521,186642.6541,546845.5826
1147000545,2023,1147064000,1,동일하이빌아파트 경로당,서울특별시 양천구 신정로11길 20,서울특별시 양천구 신정동 1310,220,30,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20220520,20220930,126.8391,37.5119,185774.5993,545837.0333
11290135,2023,1129066000,1,길음뉴타운7단지제2경로당,서울특별시 성북구 길음로13길 22,서울특별시 성북구 길음동 1285,78,23,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.018993,37.6088,201677.007,556579.7942
11290136,2023,1129066000,1,길음삼부(아)경로당,서울특별시 성북구 동소문로 248,서울특별시 성북구 길음동 1276,86,26,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.023062,37.602557,202036.5106,555886.9591
11290137,2023,1129066000,1,길음뉴타운 대림(아) 경로당,서울특별시 성북구 길음로 118,서울특별시 성북구 길음동 1281,259,20,3,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.018408,37.612333,201625.2675,556971.9418
11290138,2023,1129066000,1,학수경로당,서울특별시 성북구 길음로 118,서울특별시 성북구 길음동 1281-1,54,30,0,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.017829,37.612788,201574.1982,557022.3987
11290139,2023,1129066000,1,래미안길음1차(아)경로당,서울특별시 성북구 길음로9길 40,서울특별시 성북구 길음동 1279,155,25,2,2,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.019778,37.606193,201746.3722,556290.4267
11290140,2023,1129066000,1,길음동돌산경로당,서울특별시 성북구 길음로 135-11 ,서울특별시 성북구 길음동 1271-304,61,27,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.015415,37.613243,201361.0082,557072.8832
11290141,2023,1129066000,1,래미안길음2차(아)경로당,서울특별시 성북구 길음로 74,서울특별시 성북구 길음동 1282,77,30,2,2,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.020923,37.610444,201847.3795,556762.3409
11290142,2023,1129066000,1,송매골(아)경로당,서울특별시 성북구 길음로13길 39,서울특별시 성북구 길음동 1280-1,125,70,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.016288,37.610047,201438.1485,556718.1417
11290143,2023,1129066000,1,래미안길음뉴타운9단지(아)경로당,서울특별시 성북구 길음로9길 50,서울특별시 성북구 길음동 1286,98,60,3,3,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.019233,37.603858,201698.3459,556031.3351
11290144,2023,1129066000,1,길음뉴타운7단지두산위브(아)경로당,서울특별시 성북구 길음로13길 22,서울특별시 성북구 길음동 1285,250,32,1,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.018662,37.609505,201647.8093,556658.0801
11290145,2023,1129066000,1,길음9단지경성경로당,서울특별시 성북구 길음로9길 50,서울특별시 성북구 길음동 1286,1265,24,0,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.020986,37.603642,201853.0843,556007.3391
11290146,2023,1129066000,1,길음뉴타운8단지 제2경로당,서울특별시 성북구 길음로 33,서울특별시 성북구 길음동 1284-9,131,31,1,2,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.017282,37.606247,201525.9565,556296.3545
11290147,2023,1129066000,8,새마을금고 길음중앙(본점),서울특별시 성북구 길음로 74,서울특별시 성북구 길음동 1282,50,5,2,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.01972,37.610269,201741.1911,556742.8283
11290148,2023,1129066000,8,새마을금고 성북제일(본점),서울특별시 성북구 길음로 20,서울특별시 성북구 길음동 1283-4,50,5,2,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.023038,37.604691,202034.2979,556123.7758
1129000275,2023,1129013400,1,래미안길음센터피스아파트경로당,서울특별시 성북구 길음동 481-5,서울특별시 성북구 길음동 481-5,410,71,1,6,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.028325,37.612132,202500.8652,556949.8398
11290149,2023,1129068500,5,길음2동 주민센터,서울특별시 성북구 삼양로2길 70,서울특별시 성북구 길음동 1064-1,66,10,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.027271,37.606764,202408.0304,556353.9673
11290150,2023,1129068500,2,길음종합사회복지관,서울특별시 성북구 삼양로2길 55,서울특별시 성북구 길음동 1061,1756,967,1,22,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.02748,37.60683,202426.4652,556361.3312
11290151,2023,1129068500,1,길음2동(전 :길음3동)경로당,서울특별시 성북구 삼양로12길 6,서울특별시 성북구 길음동 1116-3,26,50,3,2,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.023143,37.60999,202043.3892,556711.9979
11290152,2023,1129068500,1,길음동부센트레빌(아)경로당,서울특별시 성북구 숭인로2길 61,서울특별시 성북구 길음동 1278,115,22,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.02374,37.609941,202096.1737,556706.5282
11290153,2023,1129068500,1,길음동부임대(아)송산경로당,서울특별시 성북구 숭인로2길 61,서울특별시 성북구 길음동 1278-1,105,54,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.025646,37.609409,202264.4372,556647.5151
11290154,2023,1129068500,99,길음2치안센터,서울특별시 성북구 삼양로2길 70,서울특별시 성북구 길음동 1064-1,50,5,2,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.027321,37.606682,202412.4392,556344.9007
1129000279,2023,1129070500,1,북바위경로당,서울특별시 성북구 종암로19다길 23,서울특별시 성북구 종암동 125-27,59,30,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.028233,37.599075,202493.2487,555500.5759
1129000278,2023,1129070500,1,종일사랑방경로당,서울특별시 성북구 종암로13가길 31,서울특별시 성북구 종암동 46-7,52,36,1,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.033386,37.597559,202948.3179,555332.5548
1129000277,2023,1129070500,1,종암동제2경로당,서울특별시 성북구 월곡로5나길 37,서울특별시 성북구 종암동 3-968,49,38,1,4,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.036964,37.598805,203264.2465,555470.8877
1129000252,2023,1129070500,2,성북노인종합복지관,서울특별시 성북구 종암로15길 10,서울특별시 성북구 종암동 66-14,2595,648,2,2,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.034394,37.597788,203037.3519,555357.959
11290155,2023,1129070500,5,종암동 주민센터,서울특별시 성북구 종암로 98-8 ,서울특별시 성북구 종암동 16-8,974,200,0,16,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.035263,37.599043,203114.041,555497.2342
11290156,2023,1129070500,1,남종경로당,서울특별시 성북구 월곡로 64-20 ,서울특별시 성북구 종암동 1-107,26,30,1,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.040399,37.597794,203567.6002,555358.8472
11290157,2023,1129070500,1,래미안세레니티경로당,서울특별시 성북구 종암로23길 35,서울특별시 성북구 종암동 133,228,53,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.030446,37.599717,202688.5992,555571.9695
11290158,2023,1129070500,1,종암1동현대아이파크경로당,서울특별시 성북구 종암로21길 127,서울특별시 성북구 종암동 130,81,22,2,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.029407,37.602754,202596.7243,555908.9471
11350062,2023,1135059000,1,대동2차아파트경로당,서울특별시 노원구 동일로195길 39,서울특별시 노원구 공릉동 380-1,72,15,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.070189,37.626838,206195.9363,558583.988
11350063,2023,1135059000,1,신원아파트경로당,서울특별시 노원구 동일로192나길 26,서울특별시 노원구 공릉동 370-4,83,24,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.075108,37.62773,206630.1027,558683.3489
11350064,2023,1135059000,1,공릉풍림아파트경로당,서울특별시 노원구 섬밭로 139,서울특별시 노원구 공릉동 725,242,33,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.06697,37.62946,205911.6046,558874.7281
11350065,2023,1135059000,1,공릉동신도1차아파트경로당,서울특별시 노원구 동일로191가길 59,서울특별시 노원구 공릉동 748,58,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,127.070221,37.627463,206198.7269,558653.303
