연도,변동사유발생연월일,판매업종류,구분,업체명,소재지
2015,2015-04-16,주유소,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동)
2015,2015-04-17,주유소,휴업,큰길주유소,전북 전주시 덕진구 용덕길 3-22
2015,2015-04-20,주유소,등록취소,가득주유소,경기도 안양시 만안구 안양로385 (안양동)
2015,2015-04-20,주유소,폐업,조인에너지,경기도 파주시 등원로155 (조리읍)
2015,2015-04-20,주유소,폐업,㈜성서IC주유소,대구광역시 달서구 달구벌대로1395 (용산동)
2015,2015-04-20,주유소,폐업,동해주유소,부산광역시 동래구 온천장로14 (온천동)
2015,2015-04-20,주유소,폐업,제일주유소,전라북도 익산시 서동로4길29 (동산동)
2015,2015-04-21,주유소,등록취소,서안에너지,경남 김해시 분성로 400
2015,2015-04-21,주유소,폐업,SK네트웍스㈜ 신천주유소,광주광역시 광산구 상무대로97 (도산동)
2015,2015-04-21,주유소,폐업,정민에너지,대전광역시 동구 계족로140번길109 (용운동)
2015,2015-04-21,주유소,휴업,석창주유소,전라남도 여수시 좌수영로984 (봉계동)
2015,2015-04-23,주유소,휴업,만땅주유소,경기도 동두천시 강변로290 (지행동)
2015,2015-04-23,주유소,신규등록,유신주유소,경기도 포천시 내촌면 금강로 2634번길 46
2015,2015-04-23,주유소,폐업,칠곡주유소,경상남도 의령군 한티로256 (칠곡면)
2015,2015-04-23,주유소,휴업,용흥주유소,경상북도 포항시 북구 새마을로57 (용흥동)
2015,2015-04-23,주유소,폐업,㈜거림에너지,부산광역시 중구 광복로97번길18 (동광동2가)805호(동양빌딩)
2015,2015-04-24,주유소,폐업,미주주유소,경기도 파주시 부흥로595 (광탄면)
2015,2015-04-24,주유소,신규등록,㈜원일유통 순창(대구)주유소,전북 순창군 순창읍 88올림픽고속도로 22
2015,2015-04-24,주유소,신규등록,대원주유소,충북 제천시 단양로 2897
2015,2015-04-27,주유소,등록취소,합동주유소,서울특별시 강북구 노해로104 (수유동)
2015,2015-04-27,주유소,휴업,세종주유소,전라남도 함평군 영광로3148 (월야면)
2015,2015-04-27,주유소,휴업,색달주유소,제주특별자치도 서귀포시 일주서로1057 (상예동
2015,2015-04-28,주유소,폐업,㈜다담테크 다담주유소,광주광역시 광산구 소촌로142 (소촌동)
2015,2015-04-28,주유소,신규등록,화원IC주유소,대구 달성군 화원읍 비슬로 2388
2015,2015-04-28,주유소,폐업,주-디케이비엠시 대경주유소,서울특별시 도봉구 도봉로696 (방학동)
2015,2015-04-28,주유소,폐업,해인주유소,전라남도 목포시 옥암로128-1 (옥암동)
2015,2015-04-28,주유소,휴업,수정주유소,전북 무주군 부남면 무금로 1072
2015,2015-04-28,주유소,신규등록,현대오일뱅크㈜ 송정현대주유소,충북 증평군 도안면 충청대로 2404
2015,2015-04-28,주유소,휴업,영정대성주유소,충청남도 공주시 영정길284 (신풍면)
2015,2015-04-28,주유소,휴업,강변주유소,충청남도 공주시 창벽로450-3 (상왕동)
2015,2015-04-29,주유소,휴업,㈜태산에너지,경기도 포천시 내진로222 (내촌면)
2015,2015-04-29,주유소,휴업,육백사주유소,경상남도 의령군 의병로171 (의령읍)
2015,2015-04-29,주유소,휴업,(유)경남가스 그린주유소,경상남도 창원시 진해구 여좌로38 (여좌동)
2015,2015-04-29,주유소,신규등록,보성농협주유소,전남 보성군 보성읍 중앙로 55
2015,2015-04-30,주유소,휴업,하나주유소,경상북도 예천군 충효로187 (예천읍)
2015,2015-04-30,주유소,휴업,청자주유소,인천광역시 계양구 아나지로597 (서운동)
2015,2015-04-30,주유소,휴업,한동주유소,제주특별자치도 제주시 일주동로2763 (구좌읍)
2015,2015-04-30,주유소,휴업,우리주유소,충청북도 충주시 금봉대로352 (교현동)
2015,2015-05-01,주유소,휴업,마령주유소,강원도 인제군 광치령로85 (인제읍)
2015,2015-05-01,주유소,폐업,다목주유소,강원도 화천군 다파로32 (상서면)
2015,2015-05-01,주유소,휴업,동일석유㈜ 양주주유소,경기도 구리시 경춘로196 (수택동)
2015,2015-05-04,주유소,휴업,대호주유소,경기도 김포시 양곡로159 (양촌읍)
2015,2015-05-04,주유소,폐업,태평양주유소,경기도 안양시 동안구 경수대로941 (비산동)
2015,2015-05-04,주유소,신규등록,용두우리주유소,광주시 북구 빛고을대로 652
2015,2015-05-04,주유소,폐업,우리들주유소,충청북도 청주시 흥덕구 2순환로1060 (비하동)
2015,2015-05-06,주유소,휴업,덕풍계곡주유소,강원도 삼척시 가곡면 가곡천로 911
2015,2015-05-06,주유소,등록취소,케이아이주유소,경기도 고양시 일산서구 경의로960 (덕이동)
2015,2015-05-06,주유소,휴업,대포주유소,경기도 이천시 진상미로1848 (대포동)
2015,2015-05-06,주유소,신규등록,㈜명진에너지주유소,경남 진주시 진성면 동부로 1438
2015,2015-05-06,주유소,폐업,국민주유소,경상북도 구미시 형곡로140 (형곡동)
2015,2015-05-06,주유소,폐업,평은고속주유소,경상북도 영주시 평은로479 (평은면)
2015,2015-05-06,주유소,휴업,서양새마을금고주유소,광주광역시 남구 독립로140 (월산동)
2015,2015-05-06,주유소,폐업,신진주유소,부산광역시 금정구 중앙대로1824 (구서동)
2015,2015-05-06,주유소,휴업,신광주유소,인천광역시 강화군 해안남로2143 (화도면)
2015,2015-05-06,주유소,등록취소,창공주유소,충청남도 논산시 득안대로2259 (광석면)
2015,2015-05-06,주유소,휴업,봉황주유소,충청남도 부여군 충절로825 (임천면)
2015,2015-05-07,주유소,휴업,동부주유소,경기도 용인시 처인구 중부대로1653 (마평동)
2015,2015-05-08,주유소,폐업,SK경춘주유소,경기도 가평군 경춘로2180 (가평읍)
2015,2015-05-08,주유소,폐업,하나주유소,경기도 성남시 중원구 산성대로552번길1 (은행동)
2015,2015-05-08,주유소,휴업,서림주유소,경기도 평택시 고덕면 고덕로355
2015,2015-05-08,주유소,신규등록,㈜명진에너지,경남 진주시 진성면 동부로 1438
2015,2015-05-08,주유소,폐업,남해화학㈜ 풍암하나로주유소,광주광역시 서구 풍서좌로77 (매월동)
2015,2015-05-08,주유소,폐업,구지주유소,대구광역시 달성군 삼강길148 (구지면)
2015,2015-05-08,주유소,폐업,서전에너지㈜ 대전주유소,대전광역시 동구 동부로16 (판암동)
2015,2015-05-08,주유소,휴업,주식회사 유아이에너지,서울특별시 강남구 테헤란로237 (역삼동)삼부빌딩 13층
2015,2015-05-08,주유소,폐업,예당주유소,충청남도 당진시 덕평로464 (합덕읍)
2015,2015-05-08,주유소,폐업,우리주유소,충청북도 충주시 금봉대로352 (교현동)
2015,2015-05-11,주유소,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동)
2015,2015-05-11,주유소,휴업,팔공산한마음주유소,대구광역시 동구 팔공산로283 (덕곡동)
2015,2015-05-11,주유소,휴업,석교주유소,대전광역시 중구 대종로207 (석교동)
2015,2015-05-12,주유소,휴업,백송주유소,경상남도 김해시 고모로534 (진례면)
2015,2015-05-12,주유소,휴업,무안주유소,경상남도 밀양시 사명로479 (무안면)
2015,2015-05-12,주유소,휴업,목화주유소,서울특별시 강서구 국회대로251 (화곡동)
2015,2015-05-12,주유소,휴업,사인정주유소,전라남도 장흥군 진흥로921 (장흥읍)
2015,2015-05-12,주유소,폐업,우강주유소,충청남도 당진시 덕평로836 (우강면)
2015,2015-05-12,주유소,휴업,만리포주유소,충청남도 태안군 서해로156 (소원면)
2015,2015-05-13,주유소,휴업,㈜제일주유소,경기 남양주시 별내면 청학로 71
2015,2015-05-13,주유소,휴업,장림주유소,부산광역시 사하구 장림로287 (장림동)
2015,2015-05-13,주유소,폐업,신남동주유소,인천광역시 남동구 남동대로724 (구월동)
2015,2015-05-14,주유소,휴업,부천주유소,경기도 부천시 오정구 벌말로217 (대장동)
2015,2015-05-14,주유소,휴업,안산하이웨이주유소,경기도 안산시 상록구 안산천서로263 (월피동)
2015,2015-05-14,주유소,휴업,㈜대원 소촌우리주유소,광주광역시 광산구 소촌로68 (소촌동)
2015,2015-05-14,주유소,휴업,합동주유소,서울특별시 강북구 노해로104 (수유동)
2015,2015-05-14,주유소,휴업,불암주유소,서울특별시 노원구 한글비석로268 (중계동)
2015,2015-05-14,주유소,휴업,대영주유소,전북 임실군 강진면 회진리 117
2015,2015-05-14,주유소,휴업,영일주유소,충청남도 아산시 충무로70 (권곡동
2015,2015-05-15,주유소,휴업,오일파크 하성주유소,경기도 김포시 금포로1925 (하성면)
2015,2015-05-15,주유소,휴업,터널주유소,경기도 남양주시 경춘로1757 (화도읍)
2015,2015-05-15,주유소,등록취소,화성큰길주유소,경기도 화성시 포승향남로2978 (팔탄면)
2015,2015-05-15,주유소,등록취소,카러브주유소,경기도 화성시 화성로1662 (비봉면)
2015,2015-05-15,주유소,폐업,금강주유소,인천광역시 남구 제물량로4번길42-31 (숭의동)
2015,2015-05-15,주유소,휴업,선경모터스㈜ 청양주유소,충청남도 청양군 청신로452 (운곡면)
2015,2015-05-18,주유소,신규등록,금탑주유소,경기도 화성시 비봉면 서해로 1692
2015,2015-05-18,주유소,휴업,유정주유소,광주광역시 광산구 소촌로69 (소촌동
2015,2015-05-18,주유소,폐업,고성주유소,전남 강진군 병영면 병영성로 75
2015,2015-05-18,주유소,폐업,정읍제일주유소,전라북도 정읍시 충정로450 (농소동)
2015,2015-05-19,주유소,신규등록,은하제3주유소,"경기 김포시 김포한강2로 178,201동 701호"
2015,2015-05-19,주유소,휴업,덕양주유소,경기도 고양시 덕양구 충장로142 (행신동
2015,2015-05-19,주유소,폐업,삼진주유소,경상북도 포항시 북구 해동로265 (동빈1가
2015,2015-05-19,주유소,폐업,페트로코리아㈜ 남부지사,부산광역시 사하구 감천항로291번길23 (구평동)
2015,2015-05-19,주유소,폐업,미양주유소,서울특별시 강북구 삼양로160 (미아동)
2015,2015-05-19,주유소,신규등록,오곡동주유소,서울특별시 강서구 벌말로 254 (오곡동)
2015,2015-05-20,주유소,폐업,은빛주유소,경상남도 진주시 진주대로860 (주약동)
2015,2015-05-20,주유소,휴업,차사랑주유소,대구광역시 남구 성당로138 (대명동)
2015,2015-05-20,주유소,폐업,흥일주유소,서울특별시 은평구 가좌로319 (신사동
2015,2015-05-20,주유소,휴업,㈜제이에스에너지,충청남도 천안시 동남구 망향로53 (신부동)
2015,2015-05-21,주유소,휴업,㈜삼호에너지 보동주유소,경기도 안성시 안성대로1532 (대덕면)
2015,2015-05-21,주유소,신규등록,금탑주유소,경기도 화성시 비봉면 서해로 1692
2015,2015-05-21,주유소,신규등록,선남농협 클린주유소,경북 성주군 선남면 성주로 3963
2015,2015-05-22,주유소,휴업,현대오일뱅크㈜직영 영진주유소,경기도 광명시 범안로984 (하안동)
2015,2015-05-22,주유소,신규등록,에스제이주유소,충북 청주시 흥덕구 강내면 태성탑연로361
2015,2015-05-22,주유소,신규등록,가나주유소,충청북도 음성군 대금로672-1 (대소면)
2015,2015-05-22,주유소,폐업,삼보주유소,충청북도 진천군 구정로121 (초평면)
2015,2015-05-22,주유소,등록취소,OK주유소,충청북도 청주시 서원구 청남로781 (현도면)
2015,2015-05-26,주유소,휴업,도원주유소,경기도 김포시 대명항로346 (대곶면)
2015,2015-05-26,주유소,신규등록,화성행복주유소,경기도 화성시 매송면 매송고색로 109
2015,2015-05-26,주유소,휴업,하늘주유소,경상남도 창원시 마산회원구 북성로373 (회성동)
2015,2015-05-26,주유소,신규등록,현대self주유소 울산대교점,울산광역시 동구 화정동 228번지(새주소 미부여)
2015,2015-05-26,주유소,신규등록,순창농협 쌍치지점주유소,전라북도 순창군 쌍계로224((쌍치면)
2015,2015-05-26,주유소,신규등록,고대그린주유소,충남 당진시 고대면 대호만로 331
2015,2015-05-26,주유소,신규등록,현대제철사내주유소,충남 당진시 송악읍 북부산업로 1480
2015,2015-05-27,주유소,휴업,강변주유소,경상남도 함양군 거함대로1160 (수동면)
2015,2015-05-27,주유소,폐업,엑스코주유소,대구광역시 북구 유통단지로8길78 (산격동)
2015,2015-05-28,주유소,휴업,곤지암리조트주유소,경기도 광주시 도척윗로263 (도척면)
2015,2015-05-28,주유소,휴업,SK대동주유소,경기도 이천시 갈산로39 (증포동)
2015,2015-05-28,주유소,휴업,선두주유소,인천광역시 강화군 해안남로783 (길상면)
2015,2015-05-29,주유소,휴업,SK네트웍스㈜ 하북주유소,경기도 평택시 경기대로1874 (진위면)
2015,2015-05-29,주유소,휴업,믿음주유소,경기도 포천시 화동로902 (일동면)
2015,2015-05-29,주유소,휴업,탑주유소,인천광역시 남구 송림로217 (도화동)
2015,2015-05-29,주유소,휴업,연무주유소,충남 논산시 연무읍 황하로 179
2015,2015-05-29,주유소,휴업,만리포주유소,충청남도 태안군 서해로156 (소원면)
2015,2015-06-01,주유소,폐업,무안주유소,경상남도 밀양시 사명로479 (무안면)
2015,2015-06-01,주유소,휴업,용담주유소,경상남도 창원시 마산회원구 함마대로2452 (내서읍)
2015,2015-06-01,주유소,휴업,동광주유소,대전 동구 반야월로 114
2015,2015-06-01,주유소,휴업,신목동주유소,서울특별시 양천구 신목로7길11 (신정동)
2015,2015-06-01,주유소,휴업,주식회사 대창석유직영 서해안주유소,전라남도 무안군 무안로592 (무안읍)
2015,2015-06-01,주유소,휴업,단월주유소,충청북도 충주시 충원대로39 (단월동)
2015,2015-06-02,주유소,휴업,씨앤에스에너지㈜ 전국주유소,경기도 이천시 경충대로2315 (부발읍)
2015,2015-06-02,주유소,휴업,내촌주유소,경기도 포천시 금강로2634번길46 (내촌면)
