고유번호,구명,법정동명,산지여부,주지번,부지번,새주소명,생성일,위도,경도
2332,서초구,서초동,1,1337,31, ,,37.4924687,127.0297841
2333,서초구,서초동,1,1338,20, ,,37.4903408,127.0307071
2334,서초구,서초동,1,1338,21, ,,37.4907242,127.0306333
2335,서초구,서초동,1,1457,2, ,,37.4844472,127.0144615
2337,서초구,서초동,1,1598,3, ,,37.487919,127.0143206
2338,서초구,서초동,1,1599,11, ,,37.487377,127.014509
2339,서초구,서초동,1,1716,4, ,,37.493525,127.0115275
2341,서초구,서초,1,1305,0, ,,37.5017262,127.0251723
2387,종로구,사직동,1,1,28, ,,37.5760515,126.9688654
2388,종로구,명륜동,1,147,1, ,,37.5834164,126.9977889
2391,종로구,사직동,1,1,21, ,,37.5761913,126.9688753
2392,종로구,종로동,1,146,2, ,,37.5725968,126.9790579
2393,종로구,종로5가,1,173,2, ,,37.5720416,127.0050321
2394,종로구,신영동,1,133,1, ,,37.6014051,126.9612953
2395,종로구,종로동,1,59,5, ,,37.5712545,126.9923729
2396,종로구,창신동,1,594,8, ,,37.575984,127.0105423
2399,종로구,원남동,1,151,6, ,,37.5760333,126.9962085
2400,종로구,해화동,1,111,3, ,,37.5858788,127.0007335
2401,종로구,통의동,1,102, , ,,37.5788069,126.9718918
2402,종로구,종로6가,1,226, , ,,37.572896,127.00608
2403,은평구,역촌동,1,55,37, ,,37.6050214,126.9106693
2404,은평구,응암동,2,6,46, ,,37.5941371,126.9244898
2380,종로구,이화동,1,149,1, ,,37.5769658,127.0043716
2406,은평구,갈현제2동 주민센터,1,502,3, ,,37.6185832,126.9158339
2407,갈현송방차풀소,갈현동,1,3,4, ,,37.6271254,126.9195198
2408,광진구,모진동,1,3,0, ,,37.5485251,127.0750331
2409,은평구,수색동,1,330,1, ,,37.5840574,126.892197
2410,은평구,불광동,2,59,32, ,,37.6189285,126.9282975
2411,은평구,역촌동,2,31, , ,,37.6042266,126.9051179
2413,은평구,녹번동,1,85,4, ,,37.6037838,126.9278673
2414,은평구,녹번동,1,177,15, ,,37.6023648,126.9213226
2415,은평구,응암동,1,84,8, ,,37.6016601,126.926431
2416,용산구,원효로동,1,81,1, ,,37.534314,126.9515635
2417,종로구,종로2가동,1,39,2, ,,37.5707372,126.9889679
2419,은평구,응암동, ,98,74, ,,37.5999738,126.9234173
2420,은평구,응암동,1,576,43, ,,37.5905235,126.9175665
2421,은평구,용암동,1,696, , ,,37.5859725,126.9174366
2422,은평구,신사동,1,29,10, ,,37.5978966,126.911007
2423,은평구,신사동,1,184,56, ,,37.5917646,126.9054093
2425,은평구,수색동,1,386, , ,,37.581974,126.8949495
2427,은평구,연촌동,1,23,34, ,,37.6044407,126.9179662
2428,은평구,대조동,1,5,16, ,,37.6111402,126.9290061
2429,은평구,불광동,1,481,88, ,,37.6245321,126.9202505
2424,은평구,증산동,1,186,11, ,,37.58358,126.906874
2430,은평구,구산동,1,14,10, ,,37.6115161,126.9111708
2431,은평구,불광동,1,13,67, ,,37.6183198,126.9329482
2434,중구,중림동,1,194,58, ,,37.5548085,126.964521
2435,은평구,갈현동,1,436,51, ,,37.6238765,126.9166362
2436,은평구,응암동,1,84,5, ,,37.6018059,126.9264162
2437,은평구,응암동,1,69,1, ,,37.6014818,126.9212733
2438,은평구,수색동,1,101,113, ,,37.5817587,126.8965369
2439,중구,신당동,1,333,17, ,,37.5570483,127.0146914
2442,중구,신당동,1,150,7, ,,37.5651369,127.0218876
2443,성동구,성수동,1,299,240, ,,37.5482078,127.0553392
2444,성동구,성수동,1,685,580, ,,37.5463169,127.0443838
2445,성동구,용답동,1,5,6, ,,37.5640874,127.0555733
2446,성동구,금호동,1,127,2, ,,37.5548749,127.0216718
2447,성동구,성수동,1,333,134, ,,37.5395309,127.0540441
2187,동대문구,장안동,1,304,3, ,,37.575539,127.0717216
2189,노원구,중계동,1,359,8, ,,37.6521359,127.0772135
2190,노원구,중계동,1,366,6, ,,37.6509019,127.0771111
2191,노원구,중계동,1,359,14, ,,37.6508368,127.0760212
2192,노원구,중계동,1,359,10, ,,37.6514228,127.0765689
2194,노원구,상계동,1,712,1, ,,37.6545313,127.0599949
2196,노원구,중계동,1,360,6, ,,37.6505328,127.0760107
2197,노원구,중계동,1,360,9, ,,37.650015,127.0763922
2198,노원구,중계동,1,360,9, ,,37.6490662,127.0763672
2178,종로구,종로3가,1,9,3, ,,37.5705648,126.9902455
2199,노원구,중계동,1,360,2, ,,37.6505047,127.0749093
2200,노원구,중계동,1,360,7, ,,37.6503865,127.0763868
2203,노원구,중계동,1,366,10, ,,37.6517946,127.0775732
2204,은평구,증산동,1,184,9, ,,37.5813939,126.905056
2205,은평구,역촌동,1,54,8, ,,37.6053432,126.910349
2206,은평구,수색동,1,415,1, ,,37.586967,126.8995073
2208,서대문구,대현동,1,90,76, ,,37.5569165,126.94401
2210,서대문구,창천동,1,515,1, ,,37.5594579,126.9274564
2211,서대문구,창천동,1,5,21, ,,37.5588962,126.9398799
2212,서대문구,창천동,1,5,50, ,,37.5583883,126.9388694
2256,마포구,대흥동,1,30,3, ,,37.5498112,126.9455343
2257,마포구,신공덕동,1,167, , ,,37.5434053,126.9529258
2258,마포구,상암동,1,1640, , ,,37.5743117,126.8899766
2259,마포구,공덕동,1,256,13, ,,37.5445248,126.952798
2260,마포구,도화동,1,536, , ,,37.5424733,126.9472868
2262,양천구,목동,1,405,25, ,,37.5240097,126.8754373
2263,동작구,상도동,1,415,0, ,,37.4993954,126.9499627
2264,금천구,시흥1동,1,986,4, ,,37.4482573,126.902542
2265,금천구,시흥1동,1,987,0, ,,37.4499459,126.9016491
2266,금천,시흥1동,1,991,6, ,,37.4507821,126.9014388
2267,서대문구,충현동,1,27,1, ,,37.5619361,126.966779
2271,서대문구,연회동,1,165,2, ,,37.5785942,126.9362862
2272,서대문구,연회동,1,168,6, ,,37.5794943,126.9365208
2580,노원구,상계1동,1,1259, , ,,37.6799126,127.055001
2581,광진구,중계동,1,363,4, ,,37.6478653,127.080286
2582,노원구,월계3동,1,15,1, ,,37.6210549,127.0692391
2583,노원구,공릉동,1,499,25, ,,37.6248801,127.0737487
2584,노원구,상계동,1,37,7, ,,37.672984,127.0832914
2585,노원구,상계동,1,111,41, ,,37.6715019,127.0778622
2587,도봉구,쌍문동,1,59,7, ,,37.656514,127.0284737
2588,도봉구,도봉동,1,636,9, ,,37.6697913,127.0465465
2589,도봉구,쌍문동,1,565, , ,,37.658043,127.0388637
2590,도봉구,방학동,1,273, , ,,37.6592325,127.028016
2591,도봉구,쌍문동,1,378,45, ,,37.6480964,127.0260809
2594,도봉구,방학2동,1,621,3, ,,37.6682742,127.0350329
2575,노원구,상계동,1,671, , ,,37.6613326,127.0602597
2595,도봉구,방학동,1,687,27, ,,37.6642574,127.040629
2596,도봉구,창동,1,462,2, ,,37.6381613,127.042946
2597,도봉구,쌍문동,1,327, , ,,37.6490208,127.0279179
2598,도봉구,창동,1,700,7, ,,37.6520273,127.0391502
2601,도봉구,방학동,1,720, , ,,37.6689341,127.0470244
2602,도봉구,창동,1,303, , ,,37.6539479,127.0386188
2603,도봉구,창동,1,320, , ,,37.6526983,127.0439445
2604,도봉구,쌍문동,1,646, , ,,37.6563936,127.0375679
2605,구로구,구로동,1,766,238, ,,37.489276,126.8907221
2213,서대문구,남가좌동,1,115,63, ,,37.5715099,126.9201478
2214,노원구,상계동,1,763,2, ,,37.64829,127.0620912
2215,노원구,중계동,1,359,20, ,,37.6519499,127.0770613
2216,노원구,중계동,1,364,22, ,,37.650456,127.0771076
2218,서대문구,창천동,1,5,38, ,,37.558643,126.9391234
2219,서대문구,창천동,1,13,9, ,,37.5580115,126.9382293
2220,서대문구,신촌동,1,134, , ,,37.562708,126.9425097
2201,노원구,중계동,1,364,19, ,,37.6492479,127.0769608
2221,서대문구,홍제동,1,266,56, ,,37.5916684,126.9453325
2222,서대문구,대현동,1,45,5, ,,37.5572864,126.9469743
2226,서대문구,충정로3가,1,464, , ,,37.5599585,126.9642281
2227,서대문구,충정로3가,1,222, , ,,37.56286,126.9650861
2228,서대문구,창천동,1,20,23, ,,37.5566533,126.9407717
2229,서대문구,대현동,1,45,9, ,,37.557047,126.9462766
2230,서대문구,충정로3가,1,63,1, ,,37.560514,126.9626325
2231,서대문구,남가좌동,1,102,5, ,,37.5688963,126.9165914
2232,서대문구,창천동,1,30,33, ,,37.5559789,126.9358617
2234,서대문구,홍제동,1,330,69, ,,37.5886317,126.9439378
2235,서대문구,홍제동,1,158,33, ,,37.5862442,126.9464667
2236,서대문구,창천동,1,72,2, ,,37.5559785,126.935194
2237,서대문구,홍제동,1,361,26, ,,37.5839663,126.9367176
2239,서대문구,대현동,1,54,7, ,,37.5582222,126.9459541
2241,마포구,서교동,1,378,10, ,,37.5520844,126.9167516
2242,마포구,도화동,1,292,20, ,,37.5393115,126.9461602
2223,서대문구,충정로3가,1,368,2, ,,37.559712,126.9632968
2243,마포구,도화동,1,36, , ,,37.5404156,126.947726
2244,마포구,동교동,1,146,8, ,,37.5600977,126.9263993
2245,마포구,공덕동,1,404, , ,,37.5461235,126.9521479
2247,마포구,망원동,1,378,2, ,,37.5555931,126.9102196
2248,마포구,도화동,1,50,1, ,,37.5405362,126.9463956
2249,마포구,서교동,1,441,6, ,,37.5562484,126.9105364
2250,마포구,공덕동,1,254,8, ,,37.5460156,126.953029
2251,마포구,노고산동,1,57,1, ,,37.5550948,126.9360058
2252,마포구,신수동,1,63,14, ,,37.552609,126.9377028
2255,마포구,도화동,1,555, , ,,37.5399413,126.9454055
2342,서초구,서초동,1,1303,22, ,,37.5039527,127.0241321
2344,서초구,서초동,1,1306,3, ,,37.5003715,127.0260329
2345,서초구,서초동,1,1308,26, ,,37.5011495,127.0244742
2346,서초구,서초동,1,1316,17, ,,37.4986261,127.0246775
2347,서초구,서초동,1,1317,31, ,,37.4986491,127.025816
2348,중구,신당동,1,432,24, ,,37.5543171,127.0082856
2349,중구,신당동,1,850, , ,,37.560007,127.0194422
2351,중구,황학동,1,1010, , ,,37.5673917,127.0216464
2352,중구,장충동,1,37,14, ,,37.5618938,127.0078596
2353,중구,회현동,1,164, , ,,37.5572854,126.9793746
2354,중랑구,면목동,1,626,11, ,,37.5790945,127.0867275
2356,중랑구,중화동,1,287,3, ,,37.6011842,127.0806718
2358,중랑구,묵동,1,243,1, ,,37.6096045,127.0760188
2359,영등포구,양평2동,1,30,0, ,,37.5379916,126.8927551
2360,중랑구,묵동,1,174,3, ,,37.6124038,127.078496
2450,성동구,응봉동,1,101, , ,,37.553146,127.0334214
2451,성동구,송정동,1,72,31, ,,37.5545212,127.0695676
2454,강남구,개포동,1,175,0, ,,37.4866921,127.0600894
2455,용산구,남영동,1,8, , ,,37.5371935,126.9788643
2456,용산구,이촌동,1,206,2, ,,37.5262952,126.9546824
2457,용산구,이촌동,1,212,3, ,,37.5300397,126.9534379
2458,용산구,한강로동,1,2,54, ,,37.5293957,126.9690734
2459,광진구,자양동,1, , , ,,37.5298066,127.0717394
2461,은평구,불광동,1,84,113, ,,37.6128613,126.9267095
2462,송파구,천호동,1, , , ,,37.5273678,127.1056263
2441,중구,광희동,1,252, , ,,37.5644466,127.0050638
2449,서초구,양재동,1,68,2, ,,37.4716744,127.0267093
2463,용산구,후암동,1,244,54, ,,37.549021,126.9776884
2464,용산구,후암동,1,244,109, ,,37.5487112,126.9781718
2466,광진구,자양도,1, , , ,,37.5300369,127.0675847
2467,중구,신당동,1,304,848, ,,37.562252,127.0142274
2469,중구,을지로3가치안센터,1,291,50, ,,37.5661854,126.9928834
2470,중구,신당동,1,250,10, ,,37.5652611,127.0133999
2471,중구,다동,1,48, , ,,37.5680061,126.9800075
2474,중구,필동,1,20,5, ,,37.5608573,126.9915839
2473,중구,신당동,1,844,3, ,,37.5521356,127.0123796
2475,중구,장충동,1,196,2, ,,37.5587776,127.0048173
2476,중구,중림동,1,203, , ,,37.5578727,126.9671217
2477,중구,회현동,1,267,5, ,,37.557136,126.9761239
2478,중구,명동,1,50,13, ,,37.5636127,126.9839893
2480,광진구,자양동,1, , , ,,37.5318632,127.0621383
2481,중구,명동,1,68,1, ,,37.5689936,126.9762134
2482,중구,신당동,1,155,10, ,,37.5634206,127.0216534
2484,중구,신당동,1,160,2, ,,37.5655005,127.0223079
2485,중구,을지로7가,1,2,1, ,,37.5672482,127.0121078
2487,중구,신당동,1,113,1, ,,37.5656399,127.0158959
2489,중구,충무로1가,1,21,1, ,,37.5614844,126.982109
2490,중구,회현동,1,51,1, ,,37.5576588,126.9821081
2491,성북구,동선동,1,118,1, ,,37.5934792,127.018435
2492,성북구,월곡동,1,67,11, ,,37.6034816,127.0370356
2493,성북구,돈암동,1,606,275, ,,37.595877,127.0087347
2494,성북구,월곡동,1,67,48, ,,37.6031193,127.0359388
2495,성북구,보문동,1,232,1, ,,37.58091,127.0205049
2496,성북구,종암동,1,46,1, ,,37.6026741,127.039555
2497,성북구,석관동,1,382, , ,,37.6101285,127.0700094
2499,서초구,반포동,1,60,5, ,,37.5099204,127.0110535
2500,송북구,종암동,1,15,253, ,,37.59818,127.0351017
2501,성북구,월곡동,2,2,1, ,,37.6085825,127.0423171
2502,용산구,이태원동,1,100,3, ,,37.5325042,126.9950696
2504,성북구,월곡동,2,1,4, ,,37.6087423,127.0436504
2488,중구,을지로동,1,312,1, ,,37.566185,126.9951871
2507,용산구,서빙고동,1,134, , ,,37.5204574,126.9946667
2508,은평구,진관동,1,362, , ,,37.6305492,126.9235621
2509,용산구,훤효로동,1,25,2, ,,37.5386305,126.9661299
2510,용산구,서빙고동,1,122,6, ,,37.5208551,126.9950263
2511,성북구,장위동,1,69,4, ,,37.6126829,127.0554854
2513,은평구,녹번동,1,87,1, ,,37.6027649,126.9290039
2514,은평구,녹번동,1,42,23, ,,37.6027479,126.9347619
2515,은평구,불광동,1,81,2, ,,37.6264762,126.9272866
2517,은평구,음암동,1,96,3, ,,37.6006845,126.9267805
2518,은평구,불광동,1,613,1, ,,37.6103473,126.9321231
2521,은평구,구산동,1,27,5, ,,37.611743,126.910337
2522,은평구,역촌동,1,62,26, ,,37.6043976,126.9151196
2523,은평구,음암동,1,229,13, ,,37.5945629,126.9230855
2524,은평구,음앙동,1,583,22, ,,37.5922156,126.9157333
2525,구로구,개봉동,1,259,3, ,,37.4916228,126.8569302
2503,성북구,월곡동,2,2,124, ,,37.6082508,127.0410594
2516,광진구,노유동,1,73,0, ,,37.5317998,127.0668508
2527,은평구,신사동,1,26,18, ,,37.5980637,126.9122127
2528,은평구,신사동,1,98,2, ,,37.5921082,126.9126685
2529,은평구,증산동,1,187,19, ,,37.5843153,126.9070593
2530,은평구,진관동,1,69,5, ,,37.6384938,126.9189077
2531,은평구,대조동,1,214,7, ,,37.6141631,126.9208092
2532,용산구,원효동,1,28,15, ,,37.538798,126.9658795
2534,용산구,한남동,1,685,23, ,,37.534526,127.0004911
2362,중랑구,면목동,1,378,9, ,,37.5746838,127.0856312
2363,중랑구,망우동,1,146,41, ,,37.6014429,127.1064218
2364,중랑구,신내동,1,448,1, ,,37.6058622,127.0995076
2365,중랑구,중화동,1,310,62, ,,37.6028214,127.0761756
2366,중랑구,상봉동,1,204,1, ,,37.5998573,127.0871867
2367,종로구,평창동,1,186,9, ,,37.6063922,126.9683779
2369,중랑구,망우동,1,178,88, ,,37.6015799,127.1062937
2370,중구,명동,1,9,6, ,,37.5600251,126.9858493
2371,종로구,교남동,1,35,5, ,,37.5709814,126.9619529
2372,종로구,숭인동,1,178,167, ,,37.5748543,127.019982
2374,종로구,창신동,1,401,3, ,,37.5707185,127.0163737
2375,종로구,창신,1,583,3, ,,37.5744462,127.0108804
2377,종로구,？화동,1,74,30, ,,37.5868373,127.0006117
2378,종로구,평창동,1,235,2, ,,37.6054131,126.9669624
2379,종로구,가회동사무소,1,158,1, ,,37.5800121,126.9847888
2381,영등포구,양평2동,1,32,8, ,,37.5348503,126.8972568
2382,종로구,교남동,1,180,1, ,,37.5722035,126.9615896
2384,종로구,청운동,1,12,1, ,,37.5840759,126.9706437
2385,중구,소동동,1,20,5, ,,37.5624004,126.9770348
2386,종로구,효자동,1,45,30, ,,37.5818174,126.96922
2652,강서구,화곡6동,1,1107,0, ,,37.5549385,126.8542768
2653,금천구,가산동,1,60,6, ,,37.4788593,126.8880513
2654,금천구,가산동,1,60,9, ,,37.4768024,126.8897171
2655,금천구,가산동,1,60,22, ,,37.4784056,126.8869488
2657,금천구,가산동,1,60,27, ,,37.4775466,126.887727
2658,금천구,가산동,1,459,11, ,,37.4821619,126.8815205
2659,금천구,독산동,1,151,7, ,,37.4725457,126.8959367
2660,금천구,독산1동,1,152,1, ,,37.4727095,126.8976864
2662,금천구,독산1동,1,288,5, ,,37.4704672,126.8976225
2664,동작구,노량진1동,1,330,0, ,,37.5110621,126.9449969
2665,동작구,노량진동,1,12,6, ,,37.5148267,126.9444844
2667,금천구,독산1동,1,296,16, ,,37.4713467,126.8968743
2669,동작구,사당동,1,1008,22, ,,37.4821671,126.9814557
2670,관악구,봉천11동,1,1659,2, ,,37.4770385,126.9627771
2671,관악구,남현동,1,1056,17, ,,37.476185,126.9755505
2672,관악구,남현동,1,1057,22, ,,37.4763624,126.9771844
2673,서초구,반포동,1,723,26, ,,37.5076912,127.022532
2674,서초구,방배동,1,765,14, ,,37.4947317,126.983395
2676,동작구,사당동,1,136,1, ,,37.4869725,126.981658
2677,관악구,봉천동,1,1679,24, ,,37.4789388,126.9596604
2678,마포구,상암동,1, , , ,,37.5657468,126.8791454
2681,마포구,상암동,1, , , ,,37.5686478,126.8736908
2666,동작구,사당동,1,147,53, ,,37.4848143,126.9815437
2683,성동구,성수1가1동,1,685,124, ,,37.5485906,127.0392055
2684,성동구,성수1가1동,1,685,124, ,,37.5485307,127.0392166
2685,마포구,망원동,1, , , ,,37.5569326,126.8936134
2686,마포구,망원동,1, , , ,,37.5568668,126.89354
2687,마포구,망원동,1, , , ,,37.5564324,126.8942063
2689,마포구,망원동,1, , , ,,37.5560127,126.894868
2690,마포구,망원동,1, , , ,,37.5534265,126.8978816
2692,마포구,망원동,1, , , ,,37.5504963,126.901962
2694,마포구,망원동,1, , , ,,37.5450059,126.9101459
2696,용산구,이촌동,1, , , ,,37.5218886,126.9601125
2697,용산구,이촌동,1, , , ,,37.5207458,126.9630751
2698,용산구,이촌동,1, , , ,,37.5197824,126.9656061
2699,용산구,이촌동,1, , , ,,37.517922,126.9705198
2700,용산구,이촌동,1, , , ,,37.5165535,126.9742291
2701,용산구,이촌동,1, , , ,,37.5159592,126.977146
2703,강서구,방화동,1, , , ,,37.5855703,126.8187393
2704,강서구,방화동,1, , , ,,37.5829667,126.8245524
2680,마포구,상암동,1, , , ,,37.5687797,126.8739002
2691,마포구,망원동,1, , , ,,37.552098,126.9000747
2706,영등포구,당산동,1, , , ,,37.5372009,126.9042032
2707,영등포구,당산동,1, , , ,,37.5388012,126.9018158
2708,영등포구,당산동,1, , , ,,37.541503,126.8969749
2711,종로구,예지동,1,6,1, ,,37.5699777,126.9989746
2712,종로구,예지동,1,296,23, ,,37.5696496,127.0005046
2713,종로구,예지동,1,257,1, ,,37.5695443,126.999203
2714,종로구,종로6가,1,270,3, ,,37.5708207,127.0073293
2716,종로구,종로3가,1,20, , ,,37.5707472,126.9918081
2717,종로구,종로1가,1,32, , ,,37.5704212,126.9803588
2718,종로구,동숭동,1,1,34, ,,37.5828457,127.0021497
2719,종로구,수송동,1,68,1, ,,37.5725165,126.9805121
2720,영등포구,당산동,1, , , ,,37.5449575,126.8916661
2721,종로구,종로6가,1,270,3, ,,37.5706443,127.0070567
2724,종로구,평동,1,166,0, ,,37.5675336,126.967876
2725,중구,신당동,1,130,20, ,,37.5654676,127.0193444
2726,중구,신당동,1,154,42, ,,37.5638207,127.0213179
2705,강서구,방화동,1, , , ,,37.5876054,126.8141906
2727,중구,쌍림동,1,151,11, ,,37.5630455,127.00369
2728,중구,신당동,1,241,27, ,,37.5632834,127.0146218
2730,중구,을지로3가,1,259,1, ,,37.5662929,126.9944817
2731,중구,을지로6가,1,18,130, ,,37.5664422,127.0066158
2732,용산구,이촌동,1, , , ,,37.5158115,126.9836169
2733,영등포구,당산동,1, , , ,,37.5436008,126.8933605
2734,종로구,종로6가,1,270,3, ,,37.5705084,127.0071915
