개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명
3180000,CDFF4220002007000008,20070927,,3,폐업,3,폐업,20140117,,,,,,150835,"서울특별시 영등포구 문래동3가 55-16번지 4층, 5층 ",,,CGV 문래(제8관),2014.1.18 16:58,I,2018.8.31 23:59,,191087.759,446157.4373,영화상영관,영화상영관,43,아파트지역,,0,40,3,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20070927,근린상업지역
3180000,CDFF4220002009000002,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제3관,2021.4.26 14:21,U,2021.4.28 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,문화시설,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000003,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제4관,2021.4.23 15:41,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,문화시설,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000004,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2852,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제5관,2021.4.23 15:42,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000007,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제8관,2021.4.23 15:46,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000005,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2852,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제6관,2021.4.23 15:44,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000006,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2852,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제7관,2021.4.23 15:44,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000011,20091217,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제2관[4D],2021.4.23 15:41,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20091217,
3180000,CDFF4220002009000010,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제11관(SCREEN X),2022.6.7 10:55,U,2021.12.6 0:09,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002015000001,20151223,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442 ,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 12관(SPHERE X),2021.4.23 15:49,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,문화시설,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20151223,
3180000,CDFF4220002009000009,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제10관(골드클래스),2021.4.23 15:48,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3220000,CDFF4220002020000007,20200608,,1,영업/정상,13,영업중,,,,,070-7493-3203,,,서울특별시 강남구 도곡동 174-3 ,서울특별시 강남구 남부순환로 2753 (도곡동),6274,도곡3관,2021.12.19 13:32,U,2021.12.21 2:40,,204098.596,442807.3172,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20200608,
3180000,CDFF4220002009000008,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2852,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제9관,2021.4.23 15:47,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3180000,CDFF4220002009000001,20090914,,1,영업/정상,13,영업중,,,,,02-2638-2851,,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제1관,2021.4.23 15:40,U,2021.4.25 2:40,,191385.0574,446098.5559,영화상영관,,25,,,0,20,5,,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20090914,
3220000,CDFF4220002000000002,20000504,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 6-3,"서울특별시 강남구 도산대로 152, 2~3층 (논현동, 영동빌딩)",6040,코엑스 2관,2023.1.13 14:00,U,2022.11.30 23:05,,202160.3319,446215.9356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002000000001,20000504,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 513 (삼성동, 코엑스)",6164,코엑스 Dolby Cinema,2023.1.13 14:00,U,2022.11.30 23:05,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002000000025,20000504,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 6-13,"서울특별시 강남구 도산대로 156, 2~3층 (논현동, 중앙엠앤비사옥)",6040,코엑스 컴포트 6관,2023.1.13 14:01,U,2022.11.30 23:05,,202205.4307,446211.2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220001999000004,19990702,,3,폐업,3,폐업,20041020,,,,842-5123,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워(4관) ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워(4관))",,(주)아카데미이십일,2004.10.29 16:36,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990702,
3220000,CDFF4220002000000035,20000504,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 513 (삼성동, 코엑스)",6164,코엑스 101호 스위트룸,2023.1.13 14:02,U,2022.11.30 23:05,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002000000022,20000504,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 513 (삼성동, 코엑스)",6164,코엑스 컴포트 3관,2023.1.13 14:01,U,2022.11.30 23:05,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220001999000005,19990702,,3,폐업,3,폐업,20041020,,,,842-5123,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워(5관) ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워(5관))",,(주)아카데미이십일,2004.10.29 16:37,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990702,
3190000,CDFF4220002004000002,20041228,,3,폐업,3,폐업,20090403,,,,849-0121,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)",,씨에프(CF)21 2관,2009.4.3 15:35,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,41,,,,41,7,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20041228,
3190000,CDFF4220002004000003,20041228,,3,폐업,3,폐업,20090403,,,,849-0121,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)",,씨에프(CF)21 3관,2009.4.3 15:39,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,41,,,,41,7,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20041228,
3190000,CDFF4220002004000004,20041228,,3,폐업,3,폐업,20090403,,,,849-0121,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)",,씨에프(CF)21 4관,2009.4.3 15:40,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,41,,,,41,7,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20041228,
3190000,CDFF4220002004000005,20041228,,3,폐업,3,폐업,20090403,,,,849-0121,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)",,씨에프(CF)21 5관,2009.4.3 15:41,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,41,,,,41,7,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20041228,
3190000,CDFF4220001992000001,19920327,,3,폐업,3,폐업,20010713,,,,812-1533,,156801,서울특별시 동작구 노량진동 151-10번지 ,서울특별시 동작구 노량진로 171  (노량진동),,일미일소극장,2003.4.22 14:31,I,2018.8.31 23:59,,195079.5254,445761.7204,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19920327,
3190000,CDFF4220001999000002,19990702,,3,폐업,3,폐업,20041020,,,,842-5123,,156849,서울특별시 동작구 신대방동 395-69번지 아카데미타워(2관) ,"서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워(2관))",,(주)아카데미이십일,2004.10.29 16:37,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990702,
3190000,CDFF4220001999000003,19990702,,3,폐업,3,폐업,20041020,,,,842-5123,,156713,서울특별시 동작구 신대방동 395-69번지 보라매아카데미타워(3관) ,"서울특별시 동작구 보라매로5가길 16  (신대방동,보라매아카데미타워(3관))",,(주)아카데미이십일,2004.10.29 16:36,I,2018.8.31 23:59,,193218.364,443239.5811,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990702,
3190000,CDFF4220002013000001,20130115,,1,영업/정상,13,영업중,,,,,070-7017-3311,,,서울특별시 동작구 사당동 147-53번지 골든시네마타워 12층 ,"서울특별시 동작구 동작대로 89 (사당동,골든시네마타워 12층)",,아트나인 9관,2017.5.4 10:22,I,2018.8.31 23:59,,198295.8433,442507.6991,영화상영관,,,,,,15,7,,,,,,,,,,,,,,,,,,,,영화관,,20130115,
3190000,CDFF4220002013000002,20130115,,1,영업/정상,13,영업중,,,,,070-7017-3311,,,서울특별시 동작구 사당동 147-53번지 골든시네마타워 12층 ,"서울특별시 동작구 동작대로 89 (사당동,골든시네마타워 12층)",,아트나인 0관,2017.5.4 10:21,I,2018.8.31 23:59,,198295.8433,442507.6991,영화상영관,,,,,,15,7,,,,,,,,,,,,,,,,,,,,영화관,,20130115,
3190000,CDFF4220002004000006,20040614,,1,영업/정상,13,영업중,,,,,,,152812,서울특별시 구로구 개봉동 297-2번지 ,서울특별시 구로구 개봉로3길 109  (개봉동),,떼아뜨르 이동영화,2005.8.4 14:38,I,2018.8.31 23:59,,186729.5886,442612.4245,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20040614,
3200000,CDFF4220001996000002,19960106,,3,폐업,3,폐업,20040830,,,,,,151836,서울특별시 관악구 봉천동 875-8번지 ,서울특별시 관악구 남부순환로 1796  (봉천동),,티파니시네마2관,2004.8.31 9:54,I,2018.8.31 23:59,,195473.0347,442123.518,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19960106,
3200000,CDFF4220002002000001,20020124,,3,폐업,3,폐업,20040830,,,,,,151836,서울특별시 관악구 봉천동 875-8번지 ,서울특별시 관악구 남부순환로 1796  (봉천동),,티파니시네마3관,2004.8.31 9:54,I,2018.8.31 23:59,,195473.0347,442123.518,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20020124,
3200000,CDFF4220002002000002,20020124,,3,폐업,3,폐업,20040830,,,,,,151836,서울특별시 관악구 봉천동 875-8번지 ,서울특별시 관악구 남부순환로 1796  (봉천동),,티파니시네마4관,2004.8.31 9:54,I,2018.8.31 23:59,,195473.0347,442123.518,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20020124,
3200000,CDFF4220002004000002,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,"서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 8,9층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 8,9층)",,(주)프리머스시네마 신림지점 2관,2011.9.16 11:12,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1.05,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002004000003,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,"서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 10,11층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 10,11층)",,(주)프리머스시네마 신림지점 3관,2011.9.16 11:13,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002004000004,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,"서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 10,11층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 10,11층)",,(주)프리머스시네마 신림지점 4관,2011.9.16 11:14,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002004000005,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,"서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 10,11층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 10,11층)",,(주)프리머스시네마 신림지점 5관,2011.9.16 11:14,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1.05,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002004000006,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 12층 ,"서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 12층)",,(주)프리머스시네마 신림지점 6관,2011.9.16 11:15,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1.05,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002004000007,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 12층 ,"서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 12층)",,(주)프리머스시네마 신림지점 7관,2011.9.16 11:16,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1.05,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002004000008,20040901,,3,폐업,3,폐업,20110916,,,,6299-7800,,,서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 12층 ,"서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 12층)",,(주)프리머스시네마 신림지점 8관,2011.9.16 11:16,I,2018.8.31 23:59,,193746.8338,442510.7751,영화상영관,영화상영관,22,학교정화(상대),,,15,7,문화시설,1.05,,,,,,,,,,,,,,,,,,영화관,,20040901,일반상업지역
3200000,CDFF4220002009000002,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제2관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3200000,CDFF4220002009000003,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제1관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3200000,CDFF4220002009000004,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제8관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3200000,CDFF4220002009000005,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제5관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3200000,CDFF4220002009000006,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제4관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3200000,CDFF4220002009000007,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제7관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3200000,CDFF4220002009000008,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층 ,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제3관,2021.12.17 19:09,U,2021.12.19 2:40,,193754.4274,442407.2012,영화상영관,,23,기타,,,15,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20090225,일반상업지역
3210000,CDFF4220002000000007,20000510,,3,폐업,3,폐업,20130726,,,,3462-0530,,137893,서울특별시 서초구 양재동 202번지 ,서울특별시 서초구 바우뫼로12길 70 (양재동),,칼마21(자동차극장),2013.7.26 15:05,I,2018.8.31 23:59,,202833.2617,440511.5612,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,자동차극장,,20000510,
3210000,CDFF4220002006000001,20060127,,3,폐업,3,폐업,20141211,,,,070-7017-9581,,,서울특별시 서초구 반포동 센트럴시티 지하1층 ,,,메가박스센트럴 7관,2014.12.11 10:27,I,2018.8.31 23:59,,,,영화상영관,영화상영관,33,,,,,1,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060127,
3210000,CDFF4220002006000002,20060127,,3,폐업,3,폐업,20141211,,,,070-7017-9581,,,서울특별시 서초구 반포동 19-3번지 센트럴시티 지하1층 ,"서울특별시 서초구 신반포로 176 (반포동,센트럴시티 지하1층)",,메가박스센트럴 8관,2014.12.11 10:26,I,2018.8.31 23:59,,200250.4478,444683.2205,영화상영관,영화상영관,33,,,,,1,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060127,
3210000,CDFF4220001991000001,19910501,,3,폐업,3,폐업,19910501,,,,526-9680,,137893,서울특별시 서초구 양재동 202번지 ,서울특별시 서초구 바우뫼로12길 70  (양재동),,서울교육문화회관대극장,2010.1.4 18:02,I,2018.8.31 23:59,,202833.2617,440511.5612,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19910501,
3210000,CDFF4220002001000002,20010330,,3,폐업,3,폐업,20070404,,,,,,137852,서울특별시 서초구 방배동 1823번지 ,서울특별시 서초구 동작대로 134  (방배동),,씨네맥스3관,2010.1.4 17:41,I,2018.8.31 23:59,,198416.6875,442938.7,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20010330,
3210000,CDFF4220002000000005,20000728,,3,폐업,3,폐업,20150908,,,,070-7017-9581,,,서울특별시 서초구 반포동 19-3번지 센트럴시티 지하1층 ,"서울특별시 서초구 신반포로 176 (반포동,센트럴시티 지하1층)",,메가박스센트럴 5관,2015.9.8 16:30,I,2018.8.31 23:59,,200250.4478,444683.2205,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20000728,
3210000,CDFF4220002021000001,20211020,,1,영업/정상,13,영업중,,,,,02-526-8815,,,서울특별시 서초구 서초동 1335 서초그랑자이 ,"서울특별시 서초구 효령로 391, B2층 (서초동, 서초그랑자이)",6630,CGV Salon 서초,2021.10.20 17:55,I,2021.10.22 0:22,,202245.3779,442987.987,영화상영관,,0,,,0,0,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20211020,
3210000,CDFF4220002004000001,20041222,,1,영업/정상,13,영업중,,,,,070-7016-3401,,,서울특별시 서초구 서초동 1317-20,서울특별시 서초구 서초대로77길 3 (서초동),,메가박스중앙(주) 강남 1관,2023.1.16 18:25,U,2022.11.30 23:08,,202276.9172,443970.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002005000003,20050613,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 성내동 549-1번지 ,서울특별시 강동구 성내로 48 (성내동),,메가박스 강동9,2018.5.30 17:23,I,2018.8.31 23:59,,210992.4973,447372.6172,영화상영관,영화상영관,10,,,,8,2,,,,,,,,,,,,,,,,,,,,영화관,,20050613,
3220000,CDFF4220001999000003,19990816,,3,폐업,3,폐업,20080829,,,,,,135825,서울특별시 강남구 논현동 164-7번지 ,서울특별시 강남구 강남대로 510  (논현동),,뤼미에르 1관,2008.8.29 19:08,I,2018.8.31 23:59,,201996.425,445069.98,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990816,
3220000,CDFF4220001999000004,19990816,,3,폐업,3,폐업,20080829,,,,,,135825,서울특별시 강남구 논현동 164-7번지 ,서울특별시 강남구 강남대로 510  (논현동),,뤼미에르 2관,2008.8.29 19:09,I,2018.8.31 23:59,,201996.425,445069.98,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990816,
3220000,CDFF4220001994000003,19941107,,3,폐업,3,폐업,20040227,,,,,,135928,서울특별시 강남구 역삼동 772-0번지 ,서울특별시 강남구 언주로 337  (역삼동),,동영아트홀,2004.2.27 13:17,I,2018.8.31 23:59,,203829.4329,443954.5178,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19941107,
3220000,CDFF4220001995000003,19950708,,3,폐업,3,폐업,20011123,,,,,,135811,서울특별시 강남구 논현동 3-5번지 ,서울특별시 강남구 도산대로8길 8  (논현동),,브로드웨이,2003.2.8 13:54,I,2018.8.31 23:59,,201869.7776,446024.4102,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19950708,
3220000,CDFF4220001996000002,19960726,,3,폐업,3,폐업,20000829,,,,,,135954,서울특별시 강남구 청담동 86-0번지 ,서울특별시 강남구 선릉로 806  (청담동),,케네마2관,2003.2.8 13:54,I,2018.8.31 23:59,,203432.5185,446848.2841,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19960726,
3220000,CDFF4220001996000003,19960726,,3,폐업,3,폐업,20000829,,,,,,135954,서울특별시 강남구 청담동 86-0번지 ,서울특별시 강남구 선릉로 806  (청담동),,케네마1관,2003.2.8 13:54,I,2018.8.31 23:59,,203432.5185,446848.2841,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19960726,
3220000,CDFF4220001998000001,19980309,,3,폐업,3,폐업,20011123,,,,,,135811,서울특별시 강남구 논현동 3-1번지 ,서울특별시 강남구 도산대로 118  (논현동),,브로드웨이 1관,2003.2.8 13:54,I,2018.8.31 23:59,,201851.18,446049.025,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19980309,
3220000,CDFF4220001998000002,19980309,,3,폐업,3,폐업,20011123,,,,,,135811,서울특별시 강남구 논현동 3-1번지 ,서울특별시 강남구 도산대로 118  (논현동),,브로드웨이 2관,2003.2.8 13:54,I,2018.8.31 23:59,,201851.18,446049.025,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19980309,
3220000,CDFF4220001999000005,19990816,,3,폐업,3,폐업,20080829,,,,,,135825,서울특별시 강남구 논현동 164-7번지 ,서울특별시 강남구 강남대로 510  (논현동),,뤼미에르 3관,2008.8.29 19:09,I,2018.8.31 23:59,,201996.425,445069.98,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19990816,
