시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,도로명주소코드,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
844,1123000000,359,서울특별시,동대문구,동대문구청,1.12301E+24,1123010200,1123053600,서울특별시 동대문구 천호대로 145(용두동),730,127.03992,37.574285,203526.4615,552749.6342
845,1123000000,362,서울특별시,동대문구,용신동주민센터,1.12301E+24,1123010200,1123053600,서울특별시 동대문구 천호대로27길 35(용두동),267,127.037285,37.575823,203293.5655,552920.2421
846,1121500000,405,서울특별시,광진구,자양고등학교,1.12151E+24,1121510500,1121584000,서울특별시 광진구 뚝섬로37길 28(자양동),975,127.073081,37.536062,206459.0918,548509.0665
847,1121500000,381,서울특별시,광진구,광양고등학교,1.12151E+24,1121510500,1121583000,서울특별시 광진구 자양로3가길 31(자양동),2856,127.086086,37.529349,207609.1716,547764.9589
848,1121500000,409,서울특별시,광진구,광진중학교,1.12151E+24,1121510500,1121583000,서울특별시 광진구 뚝섬로64길 45(자양동),2017,127.089529,37.532263,207913.2147,548088.6999
849,1121500000,407,서울특별시,광진구,서울신자초등학교,1.12151E+24,1121510500,1121583000,서울특별시 광진구 뚝섬로46길 64(자양동),2061,127.075586,37.530238,206681.0009,547862.8059
850,1121500000,408,서울특별시,광진구,광양중학교,1.12151E+24,1121510500,1121583000,서울특별시 광진구 자양로3길 7(자양동),939,127.085416,37.530389,207549.9297,547880.392
851,1121500000,444,서울특별시,광진구,자양2동주민센터,1.12151E+24,1121510500,1121583000,서울특별시 광진구 자양로3가길 26(자양동),170,127.084536,37.528853,207472.2895,547709.837
852,1121500000,357,서울특별시,광진구,서울동자초등학교,1.12151E+24,1121510500,1121584000,서울특별시 광진구 뚝섬로 561(자양동),1098,127.073088,37.534675,206459.8461,548355.0771
853,1121500000,406,서울특별시,광진구,자양중학교,1.12151E+24,1121510500,1121584000,서울특별시 광진구 뚝섬로41길 33(자양동),1140,127.074461,37.535586,206581.0791,548456.3453
854,1126000000,328,서울특별시,중랑구,중목초등학교,1.12601E+24,1126010100,1126052000,서울특별시 중랑구 동일로 665(면목동),577,127.079339,37.590045,207007.1396,554500.9414
855,1121500000,417,서울특별시,광진구,광남고등학교,1.12151E+24,1121510400,1121581000,서울특별시 광진구 아차산로70길 17-16 (광장동),886,127.101699,37.541736,208987.7295,549141.1651
856,1121500000,443,서울특별시,광진구,광장동주민센터,1.12151E+24,1121510400,1121581000,서울특별시 광진구 광장로 52(광장동),177,127.102983,37.546956,209100.5789,549720.64
857,1121500000,355,서울특별시,광진구,서울자양초등학교,1.12151E+24,1121510500,1121582000,서울특별시 광진구 아차산로44길 26(자양동),5339,127.079541,37.536798,207029.9861,548591.2578
858,1121500000,431,서울특별시,광진구,자양제1동 주민센터,1.12151E+24,1121510500,1121582000,서울특별시 광진구 자양로13길 37(자양동),156,127.082515,37.534484,207293.0535,548334.581
877,1126000000,2,서울특별시,중랑구,중랑초등학교,1.12601E+24,1126010100,1126052000,서울특별시 중랑구 봉우재로6길 26(면목동),3498,127.075785,37.589181,206693.3359,554404.8667
878,1123000000,355,서울특별시,동대문구,휘경중학교,1.12301E+24,1123010900,1123073000,서울특별시 동대문구 망우로18나길 20(휘경동),459,127.061751,37.587084,205454.0078,554171.1804
879,1123000000,357,서울특별시,동대문구,휘봉고등학교,1.12301E+24,1123010900,1123073000,서울특별시 동대문구 한천로 290(휘경동),3500,127.06892,37.58638,206087.2495,554093.4393
880,1123000000,370,서울특별시,동대문구,휘경2동주민센터,1.12301E+24,1123010900,1123073000,서울특별시 동대문구 한천로 329(휘경동),157,127.06858,37.590134,206056.8773,554510.0956
881,1123000000,354,서울특별시,동대문구,휘봉초등학교,1.12301E+24,1123010900,1123073000,서울특별시 동대문구 장안벚꽃로 309(휘경동),3500,127.070152,37.586323,206196.0546,554087.2556
882,1123000000,371,서울특별시,동대문구,이문1동주민센터,1.12301E+24,1123011000,1123074000,서울특별시 동대문구 외대역동로 114-1 (이문동),150,127.065478,37.597835,205782.3483,555364.6628
883,1123000000,358,서울특별시,동대문구,이문초등학교,1.12301E+24,1123011000,1123075000,서울특별시 동대문구 신이문로 16(이문동),887,127.063844,37.602643,205637.725,555898.2249
884,1123000000,396,서울특별시,동대문구,이문2동주민센터,1.12301E+24,1123011000,1123075000,서울특별시 동대문구 신이문로 27-5 (이문동),203,127.065116,37.603329,205750.0094,555974.3883
885,1123000000,388,서울특별시,동대문구,청량초등학교,1.12301E+24,1123010800,1123071000,서울특별시 동대문구 회기로25길 31(회기동),704,127.055554,37.591876,204906.3965,554702.75
886,1123000000,369,서울특별시,동대문구,휘경1동주민센터,1.12301E+24,1123010900,1123072000,서울특별시 동대문구 외대역동로6길 3(휘경동),171,127.065763,37.59293,205807.8873,554820.2467
887,1123000000,356,서울특별시,동대문구,휘경공업고등학교,1.12301E+24,1123010900,1123073000,서울특별시 동대문구 겸재로 21(휘경동),3500,127.069537,37.585333,206141.8797,553977.2854
888,1123000000,392,서울특별시,동대문구,장안1동주민센터,1.12301E+24,1123010600,1123065000,서울특별시 동대문구 한천로18길 52(장안동),102,127.066476,37.567754,205872.8857,552026.1083
889,1123000000,349,서울특별시,동대문구,장평초등학교,1.12301E+24,1123010600,1123066000,서울특별시 동대문구 답십리로69길 27(장안동),1462,127.073263,37.573809,206471.8929,552698.5155
890,1123000000,393,서울특별시,동대문구,장안2동주민센터,1.12301E+24,1123010600,1123066000,서울특별시 동대문구 사가정로 230-1 (장안동),180,127.07061,37.57849,206237.147,553217.8988
891,1123000000,389,서울특별시,동대문구,청량중학교,1.12301E+24,1123010700,1123070500,서울특별시 동대문구 왕산로 301(청량리동),2082,127.050941,37.587426,204499.2228,554208.558
892,1123000000,390,서울특별시,동대문구,청량고등학교,1.12301E+24,1123010700,1123071000,서울특별시 동대문구 왕산로 303(청량리동),3500,127.050874,37.588767,204493.2202,554357.4073
893,1123000000,394,서울특별시,동대문구,회기동주민센터,1.12301E+24,1123010800,1123071000,서울특별시 동대문구 회기로25길 12-1 (회기동),100,127.055442,37.590769,204896.5202,554579.8473
903,1123000000,339,서울특별시,동대문구,배봉초등학교,1.12301E+24,1123010400,1123057000,서울특별시 동대문구 사가정로 193(전농동),1287,127.066784,37.580122,205899.0736,553398.7906
904,1123000000,365,서울특별시,동대문구,답십리1동 주민센터,1.12301E+24,1123010500,1123060000,서울특별시 동대문구 사가정로 30(답십리동),323,127.051136,37.571959,204517.4003,552491.8964
905,1123000000,391,서울특별시,동대문구,답십리초등학교,1.12301E+24,1123010500,1123061000,서울특별시 동대문구 답십리로60길 84(답십리동),13276,127.063027,37.569596,205568.0159,552230.239
906,1123000000,366,서울특별시,동대문구,답십리2동주민센터,1.12301E+24,1123010500,1123061000,서울특별시 동대문구 한천로11길 18(답십리동),239,127.061323,37.567416,205417.6614,551988.2436
907,1123000000,348,서울특별시,동대문구,장평중학교,1.12301E+24,1123010600,1123065000,서울특별시 동대문구 답십리로72길 158(장안동),665,127.070703,37.566635,206246.42,551902.1239
908,1123000000,347,서울특별시,동대문구,안평초등학교,1.12301E+24,1123010600,1123065000,서울특별시 동대문구 장한로14길 61(장안동),558,127.071305,37.565764,206299.6181,551805.5288
909,1129000000,561,서울특별시,성북구,성북구청,1.12901E+24,1129011500,1129055500,서울특별시 성북구 보문로 168(삼선동5가),587,127.016881,37.589456,201490.9159,554432.829
910,1123000000,361,서울특별시,동대문구,전농2동주민센터,1.12301E+24,1123010400,1123057000,서울특별시 동대문구 사가정로 137(전농동),129,127.060046,37.578074,205304.0515,553171.1331
911,1123000000,342,서울특별시,동대문구,전일중학교,1.12301E+24,1123010400,1123057000,서울특별시 동대문구 사가정로13길 67(전농동),1191,127.058519,37.581837,205168.9374,553588.6358
912,1126000000,466,서울특별시,중랑구,봉화초등학교,1.12601E+24,1126010600,1126069000,서울특별시 중랑구 신내로15길 110(신내동),540,127.092174,37.613348,208138.1545,557088.3661
913,1126000000,468,서울특별시,중랑구,중랑구청,1.12601E+24,1126010600,1126069000,서울특별시 중랑구 봉화산로 179(신내동),27797,127.092611,37.606699,208177.5251,556350.4362
914,1129000000,547,서울특별시,성북구,성북초등학교,1.12901E+24,1129010100,1129052500,서울특별시 성북구 성북로 102-10 (성북동),1295,126.997991,37.593656,199822.5957,554898.7854
915,1129000000,544,서울특별시,성북구,경동고등학교,1.12901E+24,1129011300,1129055500,서울특별시 성북구 보문로29길 49(삼선동3가),8411,127.01497,37.585744,201322.1758,554020.8281
916,1129000000,546,서울특별시,성북구,삼선초등학교,1.12901E+24,1129011300,1129055500,서울특별시 성북구 보문로29길 106(삼선동3가),4967,127.012581,37.585766,201111.2387,554023.1824
917,1126000000,23,서울특별시,중랑구,중화초등학교,1.12601E+24,1126010600,1126069000,서울특별시 중랑구 신내로7가길 22(신내동),560,127.094646,37.603004,208357.5838,555940.5097
918,1126000000,457,서울특별시,중랑구,망우초등학교,1.12601E+24,1126010500,1126065500,서울특별시 중랑구 망우로72길 49(망우동),705,127.103434,37.59833,209134.2314,555422.5757
919,1126000000,464,서울특별시,중랑구,봉화중학교,1.12601E+24,1126010500,1126065500,서울특별시 중랑구 망우로70길 89(망우동),10944,127.103914,37.596582,209176.8276,555228.6006
920,1126000000,473,서울특별시,중랑구,망우본동 주민센터,1.12601E+24,1126010500,1126065500,서울특별시 중랑구 망우로67길 10(망우동),489,127.101384,37.600657,208952.8786,555680.6784
921,1126000000,318,서울특별시,중랑구,면일초등학교,1.12601E+24,1126010500,1126066000,서울특별시 중랑구 용마산로100길 13(망우동),693,127.099947,37.591781,208827.0709,554695.4305
922,1126000000,465,서울특별시,중랑구,면북초등학교,1.12601E+24,1126010500,1126066000,서울특별시 중랑구 용마공원로5길 32(망우동),130,127.103397,37.594269,209131.4584,554971.8873
923,1126000000,467,서울특별시,중랑구,서울새솔초등학교,1.12601E+24,1126010600,1126068000,서울특별시 중랑구 신내역로1길 164(신내동),635,127.111379,37.618055,209833.2154,557612.6287
933,1126000000,462,서울특별시,중랑구,원묵고등학교,1.12601E+24,1126010400,1126062000,서울특별시 중랑구 숙선옹주로 82(묵동),714,127.086037,37.615419,207596.1634,557317.7483
934,1126000000,18,서울특별시,중랑구,신묵초등학교,1.12601E+24,1126010400,1126063000,서울특별시 중랑구 동일로149길 46(묵동),675,127.075552,37.60717,206671.1395,556401.4063
935,1126000000,448,서울특별시,중랑구,묵현초등학교,1.12601E+24,1126010400,1126063000,서울특별시 중랑구 동일로157길 75(묵동),12938,127.073652,37.608984,206503.2366,556602.5651
936,1126000000,477,서울특별시,중랑구,상봉2동 복합청사,1.12601E+24,1126010200,1126059000,서울특별시 중랑구 동일로114길 10(상봉동),164,127.080977,37.593121,207151.5333,554842.4952
937,1126000000,12,서울특별시,중랑구,중화고등학교,1.12601E+24,1126010300,1126060000,서울특별시 중랑구 봉화산로27길 62(중화동),900,127.083054,37.604647,207333.8545,556121.8828
938,1126000000,461,서울특별시,중랑구,장안중학교,1.12601E+24,1126010300,1126060000,서울특별시 중랑구 동일로 780(중화동),2190,127.080726,37.60053,207128.6159,555664.8117
939,1126000000,327,서울특별시,중랑구,중곡초등학교,1.12601E+24,1126010100,1126054000,서울특별시 중랑구 면목로23길 20(면목동),786,127.083759,37.574264,207399.0632,552749.7801
940,1126000000,1,서울특별시,중랑구,면동초등학교,1.12601E+24,1126010100,1126056500,서울특별시 중랑구 면목로57길 32(면목동),3946,127.086674,37.585269,207655.4754,553971.5328
941,1126000000,445,서울특별시,중랑구,면목초등학교,1.12601E+24,1126010100,1126056500,서울특별시 중랑구 면목로 434(면목동),627,127.087486,37.590737,207726.5912,554578.389
942,1126000000,7,서울특별시,중랑구,면남초등학교,1.12601E+24,1126010100,1126057000,서울특별시 중랑구 면목로30나길 38(면목동),1484,127.088251,37.577207,207795.5601,553076.798
943,1126000000,6,서울특별시,중랑구,중화중학교,1.12601E+24,1126010100,1126057500,서울특별시 중랑구 용마산로 364(면목동),1814,127.094465,37.584521,208343.6976,553889.1567
944,1126000000,322,서울특별시,중랑구,상봉중학교,1.12601E+24,1126010200,1126058000,서울특별시 중랑구 상봉중앙로8나길 28(상봉동),555,127.090289,37.601294,207973.0493,555750.3385
945,1126000000,460,서울특별시,중랑구,신현고등학교,1.12601E+24,1126010200,1126058000,서울특별시 중랑구 봉화산로 174(상봉동),650,127.092652,37.604993,208181.3251,556161.1823
946,1130500000,67,서울특별시,강북구,미양초등학교,1.13051E+24,1130510100,1130553400,서울특별시 강북구 솔샘로 195(미아동),1161,127.01376,37.621289,201214.7554,557965.8999
947,1130500000,64,서울특별시,강북구,삼양초등학교,1.13051E+24,1130510100,1130553400,서울특별시 강북구 삼양로49길 17(미아동),7660,127.016578,37.623594,201463.4551,558221.7605
